sexo,edad,escol,Tam_loc,wvs_agg_acceptance_of_state_surveillance,wvs_agg_authoritarian_governance_tolerance,wvs_agg_autocracy_support,wvs_agg_basic_needs_deprivation,wvs_agg_child_qualities_autonomy_self_expression,wvs_agg_child_qualities_conformity_tradition,wvs_agg_child_qualities_prosocial_diligence,wvs_agg_civic_dishonesty_tolerance,wvs_agg_confidence_in_civil_society_organizations,wvs_agg_confidence_in_domestic_institutions,wvs_agg_confidence_in_international_organizations,wvs_agg_crime_victimization,wvs_agg_democratic_system_evaluation,wvs_agg_democratic_values_importance,wvs_agg_economic_ideology,wvs_agg_electoral_integrity,wvs_agg_existential_threat_worry,wvs_agg_familial_duty_obligations,wvs_agg_female_income_threat_to_marriage,wvs_agg_freedom_security_tradeoff_perception,wvs_agg_gender_role_traditionalism,wvs_agg_immigrant_origin_status,wvs_agg_importance_of_life_domains,wvs_agg_institutional_threat_perception,wvs_agg_international_organization_knowledge,wvs_agg_job_scarcity_gender_discrimination,wvs_agg_job_scarcity_nativist_preference,wvs_agg_life_autonomy_morality_permissiveness,wvs_agg_multilevel_place_attachment,wvs_agg_neighborhood_disorder_and_crime,wvs_agg_offline_political_participation,wvs_agg_online_political_participation,wvs_agg_outgroup_trust,wvs_agg_perceived_corruption,wvs_agg_perceived_negative_effects_of_immigration,wvs_agg_perceived_positive_effects_of_immigration,wvs_agg_political_information_sources,wvs_agg_postmaterialist_values,wvs_agg_precautionary_security_behaviors,wvs_agg_religion_versus_secularism_orientation,wvs_agg_religious_belief,wvs_agg_religious_exclusivism,wvs_agg_religious_practice_and_self_identification,wvs_agg_science_skepticism,wvs_agg_science_technology_optimism,wvs_agg_sexual_and_reproductive_morality_permissiveness,wvs_agg_social_intolerance_deviant_behavior,wvs_agg_social_intolerance_outgroups,wvs_agg_societal_change_attitudes,wvs_agg_socioeconomic_insecurity_worry,wvs_agg_subjective_wellbeing,wvs_agg_violence_tolerance,wvs_agg_voluntary_association_active_membership,wvs_agg_voluntary_association_belonging,wvs_agg_voting_participation,wvs_agg_work_ethic
1.0,35-44,3.0,1.0,7.0,1.9,4.0,3.0,7.0,3.25,4.0,1.0,4.0,9.0,2.875,10.0,1.0,7.2,5.5,6.478260869565219,10.0,1.0,1.0,1.0,7.0,10.0,2.8,8.5,1.0,1.0,1.0,1.0,4.6,6.3999999999999995,1.0,1.0,8.5,2.125,10.0,6.625,8.5,7.0,7.0,10.0,6.538461538461538,7.0,10.0,5.5,8.333333333333334,1.0,1.0,6.142857142857142,10.0,7.0,4.857142857142857,1.0,2.0,1.75,1.0,1.0
2.0,55-64,1.0,1.0,10.0,10.0,1.0,5.0,4.0,5.5,4.0,3.454545454545454,1.0,4.0,5.125,5.5,3.25,8.2,3.25,7.6521739130434785,1.0,1.0,1.0,5.5,3.25,10.0,6.3999999999999995,1.0,4.0,1.0,1.0,1.0,4.6,1.0,1.0,1.0,3.25,5.5,10.0,2.125,2.5,7.0,7.0,10.0,8.615384615384615,1.0,3.76923076923077,5.5,9.666666666666666,1.0,1.0,1.0,1.0,1.0,7.000000000000001,1.0,2.0,2.5,1.0,1.0
1.0,35-44,2.0,1.0,5.0,10.0,1.0,1.0,4.0,3.25,7.0,1.0,4.0,5.0,4.375,1.0,3.25,10.0,7.75,10.0,1.0,1.0,10.0,10.0,7.75,10.0,6.3999999999999995,10.0,4.0,10.0,10.0,1.0,4.6,3.4,1.0,1.0,8.5,4.375,1.0,3.25,4.0,4.0,1.0,10.0,7.9230769230769225,1.0,3.76923076923077,10.0,8.333333333333334,1.0,1.0,7.428571428571428,10.0,5.5,9.142857142857142,4.857142857142857,3.0,2.5,1.0,1.0
2.0,45-54,5.0,1.0,7.0,1.9,4.75,1.0,4.0,7.75,4.0,1.0,1.0,4.6000000000000005,3.625,1.0,3.25,6.4,10.0,6.478260869565219,4.0,1.0,2.8,10.0,7.75,10.0,4.6,10.0,4.0,1.0,1.0,5.5,2.8,7.6000000000000005,4.0,1.0,7.0,3.25,10.0,2.125,4.0,4.0,4.0,10.0,7.23076923076923,1.0,1.0,10.0,7.0,1.0,10.0,7.428571428571428,5.5,1.0,3.142857142857143,1.0,1.0,3.25,1.0,1.0
1.0,55-64,2.0,1.0,9.0,2.8,3.25,1.0,7.0,7.75,1.0,1.0,3.0,3.6,2.5,1.0,3.25,10.0,5.75,10.0,1.0,1.0,8.2,10.0,4.75,10.0,8.2,10.0,1.0,1.0,1.0,1.0,4.6,3.4,5.5,1.0,6.25,1.0,7.75,1.0,2.5,4.0,4.0,5.5,7.23076923076923,1.0,4.461538461538462,5.5,9.0,1.0,1.0,4.857142857142858,10.0,10.0,8.285714285714285,2.7142857142857144,3.0,3.25,2.5,1.0
2.0,45-54,3.0,1.0,5.999999999999999,10.0,5.5,1.0,7.0,7.75,1.0,1.0,5.0,7.200000000000001,4.75,5.5,5.5,10.0,5.5,10.0,1.0,1.0,1.0,10.0,7.75,10.0,2.8,10.0,4.0,1.0,1.0,3.0,2.8,5.8,2.5,1.0,7.75,1.0,1.0,3.25,2.5,10.0,7.0,5.5,1.0,5.5,7.230769230769232,7.5,8.333333333333334,1.0,1.0,7.428571428571428,5.5,1.0,7.428571428571429,1.0,1.0,1.0,1.0,1.0
1.0,65+,3.0,1.0,8.0,1.9,5.5,3.0,4.0,5.5,4.0,1.5454545454545454,1.0,1.4,2.125,1.0,3.25,8.4,5.0,8.82608695652174,1.0,1.0,2.8,10.0,7.0,10.0,6.3999999999999995,10.0,4.0,2.8,2.8,3.0,6.3999999999999995,4.6000000000000005,2.5,1.0,10.0,1.0,8.875,4.375,2.5,10.0,1.0,5.5,7.23076923076923,2.5,3.076923076923077,3.5,7.0,2.0,1.0,6.142857142857142,10.0,4.0,4.0,3.142857142857143,1.0,1.0,1.0,1.0
2.0,45-54,1.0,1.0,10.0,1.9,4.75,1.0,4.0,3.25,7.0,1.0,7.0,3.8,6.25,1.0,3.25,5.0,3.5,6.478260869565219,1.0,1.0,1.0,5.5,3.25,10.0,2.8,5.5,1.0,1.0,10.0,1.0,1.0,5.8,2.5,1.0,5.5,4.375,10.0,6.625,1.0,4.0,7.0,10.0,7.23076923076923,1.0,3.076923076923077,6.5,4.666666666666667,1.0,1.0,4.857142857142858,10.0,1.0,6.57142857142857,3.142857142857143,1.0,1.0,1.0,4.0
1.0,35-44,3.0,1.0,7.0,1.9,3.25,3.0,10.0,3.25,1.0,1.0,1.9999999999999998,5.6,4.75,1.0,3.25,8.2,2.0,6.086956521739131,1.0,1.0,10.0,10.0,10.0,10.0,6.3999999999999995,4.0,1.0,10.0,10.0,1.5,6.3999999999999995,5.199999999999999,1.0,1.0,3.25,4.375,10.0,10.0,7.0,4.0,1.0,10.0,7.23076923076923,10.0,5.153846153846154,1.0,7.0,1.0,1.0,4.857142857142858,5.5,5.5,7.428571428571429,1.0,1.0,1.0,4.0,3.25
2.0,45-54,1.0,1.0,7.0,1.9,3.25,1.0,4.0,7.75,4.0,2.090909090909091,7.0,7.8,10.0,1.0,3.25,3.6,5.0,8.82608695652174,1.0,1.0,2.8,10.0,9.25,10.0,2.8,10.0,4.0,2.8,2.8,1.0,1.0,10.0,2.5,1.0,1.0,7.75,10.0,3.25,2.5,10.0,7.0,5.5,7.9230769230769225,1.0,5.846153846153847,1.0,10.0,1.0,1.0,1.0,10.0,10.0,2.2857142857142856,4.857142857142857,1.0,1.0,1.0,1.0
