sexo,edad,escol,Tam_loc,wvs_agg_acceptance_of_state_surveillance,wvs_agg_authoritarian_governance_tolerance,wvs_agg_autocracy_support,wvs_agg_basic_needs_deprivation,wvs_agg_child_qualities_autonomy_self_expression,wvs_agg_child_qualities_conformity_tradition,wvs_agg_child_qualities_prosocial_diligence,wvs_agg_civic_dishonesty_tolerance,wvs_agg_confidence_in_civil_society_organizations,wvs_agg_confidence_in_domestic_institutions,wvs_agg_confidence_in_international_organizations,wvs_agg_crime_victimization,wvs_agg_democratic_system_evaluation,wvs_agg_democratic_values_importance,wvs_agg_economic_ideology,wvs_agg_electoral_integrity,wvs_agg_existential_threat_worry,wvs_agg_familial_duty_obligations,wvs_agg_female_income_threat_to_marriage,wvs_agg_freedom_security_tradeoff_perception,wvs_agg_gender_role_traditionalism,wvs_agg_immigrant_origin_status,wvs_agg_importance_of_life_domains,wvs_agg_institutional_threat_perception,wvs_agg_international_organization_knowledge,wvs_agg_job_scarcity_gender_discrimination,wvs_agg_job_scarcity_nativist_preference,wvs_agg_life_autonomy_morality_permissiveness,wvs_agg_multilevel_place_attachment,wvs_agg_neighborhood_disorder_and_crime,wvs_agg_offline_political_participation,wvs_agg_online_political_participation,wvs_agg_outgroup_trust,wvs_agg_perceived_corruption,wvs_agg_perceived_negative_effects_of_immigration,wvs_agg_perceived_positive_effects_of_immigration,wvs_agg_political_information_sources,wvs_agg_postmaterialist_values,wvs_agg_precautionary_security_behaviors,wvs_agg_religion_versus_secularism_orientation,wvs_agg_religious_belief,wvs_agg_religious_exclusivism,wvs_agg_religious_practice_and_self_identification,wvs_agg_science_skepticism,wvs_agg_science_technology_optimism,wvs_agg_sexual_and_reproductive_morality_permissiveness,wvs_agg_social_intolerance_deviant_behavior,wvs_agg_social_intolerance_outgroups,wvs_agg_societal_change_attitudes,wvs_agg_socioeconomic_insecurity_worry,wvs_agg_subjective_wellbeing,wvs_agg_violence_tolerance,wvs_agg_voluntary_association_active_membership,wvs_agg_voluntary_association_belonging,wvs_agg_voting_participation,wvs_agg_work_ethic
2.0,65+,3.0,4.0,4.0,1.9,7.0,1.9999999999999998,4.0,3.25,10.0,1.0,5.0,4.8,3.625,1.0,3.25,10.0,5.5,5.821428571428572,7.0,3.25,8.2,10.0,7.0,1.0,4.6,8.5,1.0,8.2,2.8,6.0,1.0,7.0,1.0,1.0,6.25,2.125,6.625,3.25,6.625,7.0,7.0,5.5,4.6,10.0,6.538461538461538,3.0,9.0,3.6,1.0,8.714285714285715,10.0,2.5,7.157894736842105,2.25,4.75,4.75,5.5,4.75
1.0,45-54,3.0,4.0,5.0,1.9,7.0,1.9999999999999998,4.0,5.5,7.0,1.4,7.0,7.8,5.125,1.0,7.75,7.3,4.25,3.25,7.0,3.25,8.2,1.0,7.0,1.0,4.6,5.5,1.0,8.2,1.0,9.333333333333334,3.25,7.0,8.875,7.75,3.0,2.125,5.5,7.75,7.75,1.0,1.0,10.0,2.08,10.0,7.923076923076923,5.5,7.0,7.8,1.0,10.0,1.0,7.0,5.7368421052631575,3.0,4.0,4.0,4.0,3.25
2.0,25-34,5.0,4.0,5.0,1.9,6.25,1.0,4.0,5.5,4.0,2.6,5.999999999999999,4.8,4.375,1.0,3.25,6.22,6.0,5.500000000000001,7.0,1.0,8.2,10.0,7.0,10.0,4.6,7.0,4.0,8.2,1.0,5.0,1.0,7.0,2.125,1.0,5.5,2.125,1.0,1.0,7.75,10.0,7.0,5.5,2.44,7.0,7.923076923076923,5.0,7.0,4.4,1.0,10.0,5.5,4.0,6.210526315789473,1.0,1.75,2.5,4.0,3.25
1.0,35-44,5.0,4.0,1.9999999999999998,1.9,8.5,1.0,10.0,5.5,1.0,1.4,5.999999999999999,7.0,6.625,1.0,1.0,6.76,4.5,5.500000000000001,10.0,5.5,8.2,5.5,8.5,1.0,4.6,8.5,4.0,8.2,2.8,8.0,5.5,9.399999999999999,5.5,7.75,7.0,2.125,1.0,7.75,6.625,4.0,1.0,10.0,2.8,8.5,7.923076923076923,4.5,9.666666666666666,8.8,1.0,10.0,1.0,7.0,6.210526315789473,2.25,1.0,1.0,2.5,6.25
2.0,55-64,1.0,4.0,4.0,3.6999999999999997,6.25,1.0,10.0,3.25,4.0,1.0,5.0,4.200000000000001,8.5,1.0,1.0,6.9399999999999995,4.25,6.7857142857142865,3.0,3.25,8.2,5.5,4.75,1.0,2.8,10.0,1.0,8.2,2.8,6.0,1.0,10.0,1.0,1.0,6.25,1.0,5.5,7.75,2.125,7.0,4.0,5.5,3.88,4.0,4.692307692307692,7.5,6.333333333333333,6.2,1.0,10.0,10.0,8.5,5.7368421052631575,2.25,1.0,1.0,7.0,3.25
2.0,55-64,3.0,4.0,1.9999999999999998,1.9,10.0,1.0,4.0,5.5,4.0,1.0,5.999999999999999,5.4,7.375,1.0,3.25,5.32,5.75,6.7857142857142865,1.9999999999999998,5.5,1.0,1.0,4.0,10.0,2.8,10.0,1.0,2.8,2.8,4.666666666666667,3.25,8.8,2.125,1.0,6.25,2.125,4.375,5.5,4.375,10.0,4.0,10.0,2.44,10.0,7.923076923076923,3.5,6.666666666666667,3.0,1.0,8.714285714285715,1.0,8.5,7.157894736842105,2.0,1.0,1.0,4.0,2.5
2.0,25-34,5.0,4.0,3.0,1.9,6.25,1.0,4.0,5.5,7.0,1.4,5.0,4.8,5.875,1.0,1.0,7.3,6.5,7.1071428571428585,7.0,3.25,8.2,5.5,10.0,1.0,2.8,10.0,1.0,8.2,1.0,6.333333333333333,1.0,8.2,6.625,10.0,6.25,1.0,2.125,3.25,5.5,4.0,4.0,10.0,2.44,8.5,7.461538461538462,5.5,8.333333333333334,6.2,1.0,10.0,1.0,7.0,6.210526315789473,1.75,2.5,2.5,1.0,4.0
2.0,35-44,3.0,4.0,5.0,3.6999999999999997,7.75,1.0,4.0,5.5,4.0,2.0,3.0,3.4,2.5,1.0,3.25,5.5,5.25,7.1071428571428585,5.999999999999999,3.25,8.2,5.5,6.25,1.0,4.6,8.5,1.0,8.2,8.2,3.6666666666666665,3.25,7.0,2.125,1.0,5.5,3.25,10.0,3.25,3.25,10.0,7.0,5.5,3.5199999999999996,7.0,2.8461538461538463,3.5,10.0,3.0,1.0,4.857142857142858,10.0,4.0,6.68421052631579,1.75,2.5,4.0,4.0,4.75
2.0,35-44,3.0,4.0,5.0,2.8,7.75,1.0,7.0,5.5,4.0,1.0,4.0,3.8,4.375,1.0,1.0,8.02,5.0,7.428571428571429,8.0,3.25,8.2,10.0,5.5,5.5,6.3999999999999995,10.0,1.0,8.2,2.8,4.333333333333333,1.0,8.8,5.5,5.5,6.25,2.125,3.25,5.5,8.875,7.0,7.0,5.5,4.6,4.0,1.0,2.5,8.666666666666666,4.6,10.0,10.0,10.0,4.0,7.157894736842105,1.25,7.0,7.75,1.0,3.25
1.0,19-24,5.0,4.0,3.0,7.3,5.5,1.0,4.0,5.5,4.0,2.0,4.0,5.0,4.0,1.0,3.25,5.68,5.75,5.821428571428572,5.0,1.0,8.2,5.5,6.25,10.0,4.6,7.0,1.0,8.2,1.0,5.0,1.0,6.3999999999999995,5.5,7.75,6.25,1.0,5.5,3.25,1.0,4.0,4.0,5.5,3.88,7.0,3.769230769230769,6.0,7.666666666666667,6.4,10.0,10.0,5.5,7.0,7.157894736842105,4.25,3.25,4.0,1.0,3.25
