sexo,edad,escol,Tam_loc,wvs_agg_acceptance_of_state_surveillance,wvs_agg_authoritarian_governance_tolerance,wvs_agg_autocracy_support,wvs_agg_basic_needs_deprivation,wvs_agg_child_qualities_autonomy_self_expression,wvs_agg_child_qualities_conformity_tradition,wvs_agg_child_qualities_prosocial_diligence,wvs_agg_civic_dishonesty_tolerance,wvs_agg_confidence_in_civil_society_organizations,wvs_agg_confidence_in_domestic_institutions,wvs_agg_confidence_in_international_organizations,wvs_agg_crime_victimization,wvs_agg_democratic_system_evaluation,wvs_agg_democratic_values_importance,wvs_agg_economic_ideology,wvs_agg_electoral_integrity,wvs_agg_existential_threat_worry,wvs_agg_familial_duty_obligations,wvs_agg_female_income_threat_to_marriage,wvs_agg_freedom_security_tradeoff_perception,wvs_agg_gender_role_traditionalism,wvs_agg_immigrant_origin_status,wvs_agg_importance_of_life_domains,wvs_agg_institutional_threat_perception,wvs_agg_international_organization_knowledge,wvs_agg_job_scarcity_gender_discrimination,wvs_agg_job_scarcity_nativist_preference,wvs_agg_life_autonomy_morality_permissiveness,wvs_agg_multilevel_place_attachment,wvs_agg_neighborhood_disorder_and_crime,wvs_agg_offline_political_participation,wvs_agg_online_political_participation,wvs_agg_outgroup_trust,wvs_agg_perceived_corruption,wvs_agg_perceived_negative_effects_of_immigration,wvs_agg_perceived_positive_effects_of_immigration,wvs_agg_political_information_sources,wvs_agg_postmaterialist_values,wvs_agg_precautionary_security_behaviors,wvs_agg_religion_versus_secularism_orientation,wvs_agg_religious_belief,wvs_agg_religious_exclusivism,wvs_agg_religious_practice_and_self_identification,wvs_agg_science_skepticism,wvs_agg_science_technology_optimism,wvs_agg_sexual_and_reproductive_morality_permissiveness,wvs_agg_social_intolerance_deviant_behavior,wvs_agg_social_intolerance_outgroups,wvs_agg_societal_change_attitudes,wvs_agg_socioeconomic_insecurity_worry,wvs_agg_subjective_wellbeing,wvs_agg_violence_tolerance,wvs_agg_voluntary_association_active_membership,wvs_agg_voluntary_association_belonging,wvs_agg_voting_participation,wvs_agg_work_ethic
1.0,35-44,3.0,4.0,3.0,9.1,4.75,5.0,10.0,5.5,1.0,6.26829268292683,5.0,5.6,4.375,1.0,1.0,8.74,8.0,4.535714285714286,5.999999999999999,5.5,2.8,1.0,4.75,10.0,4.6,4.0,4.0,8.2,8.2,7.666666666666667,4.6,7.0,1.0,5.5,6.7272727272727275,1.0,7.75,5.5,1.0,7.0,7.0,10.0,7.545454545454545,7.0,8.799999999999999,,,7.2,10.0,3.571428571428572,5.5,5.5,6.142857142857142,4.0,2.6363636363636367,2.6363636363636367,1.0,4.75
2.0,25-34,3.0,4.0,1.9999999999999998,10.0,4.75,4.0,4.0,7.75,4.0,7.8048780487804885,5.999999999999999,6.3999999999999995,5.875,1.0,1.0,7.84,8.25,6.142857142857142,5.0,3.25,8.2,1.0,6.25,1.0,1.0,5.5,4.0,8.2,2.8,8.666666666666666,6.3999999999999995,8.2,4.375,5.5,6.7272727272727275,1.0,5.5,4.375,1.0,7.0,4.0,10.0,6.7272727272727275,5.5,10.0,,,4.8,1.0,7.428571428571428,5.5,7.0,6.142857142857142,7.0,5.909090909090908,5.909090909090908,4.0,3.25
1.0,25-34,4.0,4.0,5.0,9.1,4.75,5.0,7.0,3.25,7.0,7.8048780487804885,3.0,6.6,7.0,10.0,1.0,7.119999999999999,9.25,6.142857142857142,5.999999999999999,3.25,2.8,1.0,4.0,10.0,6.3999999999999995,4.0,4.0,2.8,8.2,6.0,6.3999999999999995,7.0,3.25,3.25,8.363636363636363,1.0,8.875,4.375,1.0,10.0,7.0,10.0,6.7272727272727275,5.5,8.2,,,5.4,1.0,6.142857142857142,5.5,4.0,6.57142857142857,6.5,1.8181818181818183,1.8181818181818183,2.5,7.0
1.0,45-54,3.0,4.0,5.0,9.1,4.0,5.999999999999999,4.0,3.25,4.0,6.048780487804878,8.0,7.200000000000001,7.0,10.0,1.0,8.2,9.25,5.178571428571429,4.0,3.25,8.2,1.0,5.5,10.0,1.0,7.0,4.0,2.8,8.2,7.0,4.6,7.6000000000000005,2.125,3.25,5.909090909090908,2.2857142857142856,6.625,3.25,1.0,4.0,4.0,10.0,6.7272727272727275,5.5,8.2,,,4.2,1.0,7.428571428571428,5.5,1.0,7.857142857142857,7.25,6.7272727272727275,6.7272727272727275,4.0,4.75
2.0,35-44,3.0,4.0,7.0,10.0,5.5,5.0,4.0,7.75,4.0,6.926829268292684,5.0,5.199999999999999,4.0,10.0,1.0,7.66,7.25,4.535714285714286,9.0,3.25,8.2,1.0,6.25,10.0,1.0,5.5,4.0,8.2,2.8,6.0,1.0,5.8,3.25,3.25,9.181818181818182,1.0,6.625,4.375,1.0,10.0,4.0,10.0,7.545454545454545,8.5,8.2,,,6.6,1.0,6.142857142857142,5.5,5.5,7.428571428571429,6.5,1.8181818181818183,1.8181818181818183,5.5,3.25
2.0,25-34,3.0,4.0,5.0,10.0,4.75,7.0,4.0,7.75,1.0,5.8292682926829285,5.999999999999999,5.0,4.75,5.5,1.0,7.84,8.0,3.8928571428571437,5.999999999999999,5.5,8.2,1.0,6.25,10.0,4.6,4.0,1.0,8.2,2.8,5.333333333333333,4.6,2.1999999999999997,4.375,5.5,6.7272727272727275,1.0,8.875,4.375,2.125,7.0,7.0,10.0,6.7272727272727275,5.5,8.2,,,3.4,1.0,7.428571428571428,1.0,5.5,8.285714285714285,4.0,5.909090909090908,5.909090909090908,1.0,4.0
2.0,45-54,3.0,4.0,3.0,9.1,7.0,7.0,4.0,5.5,7.0,5.8292682926829285,5.0,3.8,5.125,10.0,3.25,6.76,9.0,7.1071428571428585,5.0,5.5,8.2,1.0,4.0,10.0,6.3999999999999995,4.0,4.0,8.2,2.8,4.666666666666667,4.6,7.6000000000000005,3.25,5.5,6.7272727272727275,1.0,5.5,3.25,6.625,10.0,4.0,10.0,7.545454545454545,4.0,9.4,,,4.2,1.0,6.142857142857142,5.5,2.5,7.000000000000001,5.25,1.0,1.0,4.0,4.0
1.0,0-18,3.0,4.0,5.999999999999999,9.1,4.0,5.0,10.0,5.5,1.0,4.731707317073171,7.0,5.999999999999999,4.375,1.0,1.0,8.56,9.5,6.142857142857142,5.0,3.25,2.8,1.0,6.25,10.0,8.2,10.0,4.0,8.2,2.8,6.333333333333333,4.6,8.2,2.125,1.0,6.7272727272727275,2.2857142857142856,7.75,3.25,1.0,7.0,7.0,10.0,7.545454545454545,7.0,7.0,,,7.8,1.0,8.714285714285715,5.5,4.0,8.285714285714285,3.0,1.0,1.0,4.0,2.5
1.0,55-64,3.0,4.0,4.0,10.0,4.0,7.0,7.0,5.5,1.0,6.707317073170733,5.0,6.799999999999999,6.625,1.0,1.0,8.02,7.5,5.821428571428572,4.0,7.75,2.8,1.0,5.5,10.0,6.3999999999999995,4.0,1.0,8.2,8.2,4.333333333333333,2.8,7.0,5.5,1.0,10.0,1.0,6.625,4.375,1.0,1.0,7.0,10.0,6.7272727272727275,7.0,8.799999999999999,,,6.6,1.0,7.428571428571428,5.5,7.0,8.714285714285714,4.0,1.0,1.0,4.0,5.5
2.0,19-24,3.0,4.0,5.999999999999999,10.0,7.0,7.0,4.0,3.25,4.0,5.170731707317073,4.0,5.8,3.625,1.0,1.0,9.1,9.75,6.7857142857142865,5.0,7.75,2.8,5.5,4.75,10.0,6.3999999999999995,4.0,1.0,8.2,8.2,5.333333333333333,6.3999999999999995,5.199999999999999,4.375,3.25,4.272727272727273,1.0,4.375,3.25,7.75,7.0,1.0,10.0,6.7272727272727275,5.5,9.4,,,5.8,1.0,8.714285714285715,1.0,7.0,8.285714285714285,3.5,1.0,1.0,4.0,4.75
