sexo,edad,escol,Tam_loc,wvs_agg_acceptance_of_state_surveillance,wvs_agg_authoritarian_governance_tolerance,wvs_agg_autocracy_support,wvs_agg_basic_needs_deprivation,wvs_agg_child_qualities_autonomy_self_expression,wvs_agg_child_qualities_conformity_tradition,wvs_agg_child_qualities_prosocial_diligence,wvs_agg_civic_dishonesty_tolerance,wvs_agg_confidence_in_civil_society_organizations,wvs_agg_confidence_in_domestic_institutions,wvs_agg_confidence_in_international_organizations,wvs_agg_crime_victimization,wvs_agg_democratic_system_evaluation,wvs_agg_democratic_values_importance,wvs_agg_economic_ideology,wvs_agg_electoral_integrity,wvs_agg_existential_threat_worry,wvs_agg_familial_duty_obligations,wvs_agg_female_income_threat_to_marriage,wvs_agg_freedom_security_tradeoff_perception,wvs_agg_gender_role_traditionalism,wvs_agg_immigrant_origin_status,wvs_agg_importance_of_life_domains,wvs_agg_institutional_threat_perception,wvs_agg_international_organization_knowledge,wvs_agg_job_scarcity_gender_discrimination,wvs_agg_job_scarcity_nativist_preference,wvs_agg_life_autonomy_morality_permissiveness,wvs_agg_multilevel_place_attachment,wvs_agg_neighborhood_disorder_and_crime,wvs_agg_offline_political_participation,wvs_agg_online_political_participation,wvs_agg_outgroup_trust,wvs_agg_perceived_corruption,wvs_agg_perceived_negative_effects_of_immigration,wvs_agg_perceived_positive_effects_of_immigration,wvs_agg_political_information_sources,wvs_agg_postmaterialist_values,wvs_agg_precautionary_security_behaviors,wvs_agg_religion_versus_secularism_orientation,wvs_agg_religious_belief,wvs_agg_religious_exclusivism,wvs_agg_religious_practice_and_self_identification,wvs_agg_science_skepticism,wvs_agg_science_technology_optimism,wvs_agg_sexual_and_reproductive_morality_permissiveness,wvs_agg_social_intolerance_deviant_behavior,wvs_agg_social_intolerance_outgroups,wvs_agg_societal_change_attitudes,wvs_agg_socioeconomic_insecurity_worry,wvs_agg_subjective_wellbeing,wvs_agg_violence_tolerance,wvs_agg_voluntary_association_active_membership,wvs_agg_voluntary_association_belonging,wvs_agg_voting_participation,wvs_agg_work_ethic
1.0,65+,3.0,4.0,5.0,1.0,5.5,1.0,4.0,5.5,4.0,2.0227272727272725,7.0,1.9999999999999998,6.5,1.0,1.0,7.8,4.818181818181818,5.304347826086956,10.0,3.25,1.0,10.0,1.0,1.0,4.6,10.0,1.0,2.8,1.0,4.666666666666667,6.3999999999999995,8.8,1.0,1.0,5.5,2.125,4.375,2.125,6.625,7.0,4.0,5.5,3.1600000000000006,7.0,3.181818181818182,5.5,7.652173913043478,3.2,1.0,10.0,1.0,5.5,6.294117647058823,3.8928571428571432,2.5,2.5,1.0,1.7499999999999998
2.0,45-54,2.0,4.0,1.0,5.5,5.5,1.0,7.0,3.25,4.0,1.2045454545454546,3.0,3.7857142857142856,1.9999999999999998,1.0,1.0,6.2,6.454545454545455,4.913043478260871,10.0,5.5,1.0,10.0,9.25,1.0,6.3999999999999995,10.0,1.0,8.2,8.2,6.333333333333333,1.0,8.2,1.0,1.0,5.5,3.25,3.25,7.75,7.75,10.0,1.0,5.5,4.6,7.0,9.181818181818182,6.5,7.652173913043478,3.4,10.0,2.285714285714285,5.5,7.0,7.882352941176471,1.0,3.25,3.25,4.0,3.25
1.0,,5.0,4.0,1.0,6.3999999999999995,5.5,1.0,7.0,5.5,4.0,1.0,7.0,5.8,4.0,1.0,4.0,6.4,4.272727272727273,1.7826086956521738,1.9999999999999998,5.5,8.2,1.0,7.0,10.0,1.0,10.0,1.0,8.2,8.2,5.666666666666668,1.0,10.0,5.5,1.0,7.0,3.25,5.5,5.5,5.5,4.0,1.0,10.0,2.08,10.0,9.181818181818182,4.5,4.130434782608695,5.6,1.0,1.0,1.0,4.0,7.882352941176471,1.0,10.0,10.0,4.0,5.5
2.0,,5.0,4.0,3.0,3.6999999999999997,7.75,3.0,4.0,5.5,4.0,2.2272727272727275,4.0,5.999999999999999,1.0,1.0,1.0,7.2,5.363636363636363,4.521739130434783,9.0,3.25,8.2,5.5,7.0,1.0,2.8,10.0,1.0,8.2,1.0,4.666666666666667,1.0,9.399999999999999,2.125,3.25,4.75,1.0,6.625,4.375,5.5,7.0,7.0,5.5,1.7199999999999998,7.0,9.181818181818182,5.0,6.869565217391305,6.0,10.0,3.571428571428572,1.0,4.0,4.176470588235294,3.571428571428571,1.75,1.75,7.0,4.75
2.0,,5.0,4.0,5.0,6.3999999999999995,6.25,1.9999999999999998,4.0,7.75,4.0,2.0227272727272725,4.0,5.6,4.0,5.5,1.0,6.4,5.363636363636363,2.5652173913043486,8.0,3.25,8.2,10.0,7.0,10.0,4.6,10.0,1.0,8.2,8.2,4.333333333333333,2.8,9.399999999999999,2.125,1.0,4.75,2.125,4.375,6.625,6.625,10.0,1.0,10.0,4.6,7.0,3.7272727272727266,6.0,8.043478260869566,4.6,10.0,1.0,1.0,5.5,6.294117647058823,3.25,2.5,3.25,7.0,6.25
1.0,,3.0,4.0,4.0,4.6,8.5,1.0,7.0,3.25,4.0,4.068181818181818,4.0,4.6000000000000005,4.0,1.0,1.0,6.2,6.1818181818181825,1.7826086956521738,7.0,7.75,8.2,10.0,10.0,1.0,1.0,10.0,1.0,8.2,2.8,4.333333333333333,2.8,9.399999999999999,2.125,3.25,4.75,1.0,3.25,10.0,6.625,10.0,1.0,10.0,3.1600000000000006,7.0,7.545454545454546,4.0,5.695652173913043,4.8,10.0,7.428571428571428,1.0,4.0,3.647058823529412,4.857142857142857,1.0,1.0,7.0,7.75
1.0,,5.0,4.0,4.0,1.0,7.0,1.0,10.0,3.25,1.0,1.0,7.0,5.999999999999999,7.0,1.0,1.0,5.4,5.909090909090908,4.913043478260871,10.0,3.25,8.2,5.5,5.5,1.0,6.3999999999999995,10.0,1.0,8.2,8.2,6.0,1.0,10.0,1.0,1.0,7.0,2.125,5.5,3.25,7.75,7.0,1.0,5.5,2.08,7.0,7.000000000000001,5.5,7.652173913043478,6.0,1.0,10.0,5.5,7.0,6.823529411764705,2.607142857142857,1.0,1.0,4.0,5.5
1.0,19-24,5.0,4.0,1.0,1.0,7.0,1.0,7.0,5.5,1.0,1.0,7.0,5.8,7.5,1.0,1.0,8.0,5.090909090909091,5.695652173913043,5.999999999999999,3.25,2.8,1.0,5.5,1.0,6.3999999999999995,10.0,1.0,2.8,2.8,8.0,4.6,10.0,6.625,10.0,7.0,1.0,6.625,2.125,7.75,7.0,1.0,1.0,2.44,10.0,7.000000000000001,3.5,9.608695652173912,7.25,1.0,10.0,5.5,5.5,6.823529411764705,2.2857142857142856,2.5,2.5,4.0,3.25
1.0,,5.0,4.0,4.0,1.0,7.0,1.0,7.0,5.5,1.0,2.0227272727272725,7.0,5.999999999999999,7.0,1.0,1.0,5.2,5.363636363636363,5.695652173913043,10.0,5.5,8.2,5.5,5.5,1.0,6.3999999999999995,10.0,1.0,8.2,8.2,6.0,4.6,10.0,1.0,1.0,7.0,2.125,6.625,4.375,8.875,10.0,1.0,10.0,2.44,10.0,7.000000000000001,4.0,7.652173913043478,6.0,1.0,10.0,1.0,7.0,8.941176470588236,2.2857142857142856,1.0,1.0,4.0,4.0
2.0,25-34,5.0,4.0,4.0,1.0,7.0,1.0,7.0,3.25,7.0,1.0,4.0,5.6,4.0,1.0,1.0,7.8,5.909090909090908,5.695652173913043,10.0,3.25,8.2,1.0,6.25,1.0,10.0,10.0,1.0,8.2,2.8,8.0,2.8,10.0,1.0,1.0,7.0,2.125,5.5,3.25,7.75,7.0,1.0,5.5,2.8,7.0,3.181818181818182,1.0,7.652173913043478,6.799999999999999,1.0,10.0,1.0,4.0,7.352941176470589,2.2857142857142856,1.0,1.0,4.0,8.5
2.0,25-34,5.0,4.0,4.0,1.0,7.0,1.0,4.0,5.5,4.0,1.0,4.0,4.0,4.0,1.0,1.0,5.0,5.909090909090908,5.304347826086956,7.0,3.25,8.2,1.0,6.25,1.0,8.2,10.0,1.0,8.2,2.8,5.0,4.6,10.0,1.0,1.0,7.0,1.0,5.5,4.375,6.625,7.0,1.0,10.0,3.5199999999999996,7.0,2.6363636363636367,2.0,7.652173913043478,5.0,1.0,10.0,5.5,8.5,7.882352941176471,6.142857142857142,1.75,2.5,4.0,6.25
1.0,35-44,3.0,4.0,4.0,1.0,7.0,1.0,7.0,3.25,4.0,1.0,4.0,6.3999999999999995,7.0,1.0,1.0,4.2,6.1818181818181825,4.521739130434783,5.999999999999999,3.25,8.2,1.0,6.25,1.0,8.2,10.0,1.0,8.2,1.0,5.5,4.6,10.0,1.0,1.0,7.0,2.125,5.5,5.5,7.75,1.0,1.0,5.5,2.44,7.0,7.000000000000001,5.0,7.2608695652173925,5.2,1.0,10.0,5.5,5.5,7.352941176470589,1.4285714285714284,1.0,1.0,4.0,4.0
2.0,,2.0,4.0,5.0,3.6999999999999997,5.5,1.0,7.0,5.5,1.0,2.0227272727272725,4.0,1.2,4.0,1.0,1.0,8.0,3.1818181818181817,4.913043478260871,7.0,1.0,2.8,10.0,3.25,1.0,8.2,10.0,1.0,8.2,2.8,5.0,6.3999999999999995,10.0,1.0,1.0,7.0,2.125,5.5,2.125,6.625,7.0,4.0,5.5,3.88,5.5,4.818181818181818,5.5,7.652173913043478,3.4,1.0,10.0,5.5,4.0,4.176470588235294,1.0,1.75,1.75,4.0,1.7499999999999998
1.0,,2.0,4.0,1.0,1.9,7.0,1.0,7.0,5.5,4.0,1.0,5.999999999999999,5.8,7.0,1.0,1.0,7.8,5.636363636363637,5.304347826086956,9.0,3.25,2.8,10.0,4.0,1.0,6.3999999999999995,10.0,1.0,8.2,8.2,6.0,1.0,10.0,1.0,1.0,7.0,2.125,7.75,4.375,8.875,7.0,1.0,5.5,2.44,7.0,6.454545454545453,6.0,8.434782608695652,5.8,1.0,10.0,5.5,10.0,7.352941176470589,2.2857142857142856,2.5,2.5,4.0,3.25
2.0,,5.0,4.0,3.0,4.6,7.0,1.0,7.0,3.25,4.0,3.0454545454545454,4.0,4.4,4.0,1.0,1.0,5.8,6.454545454545455,6.086956521739131,9.0,3.25,8.2,10.0,7.0,10.0,8.2,10.0,1.0,8.2,2.8,5.0,1.0,9.399999999999999,2.125,3.25,4.75,2.125,3.25,3.25,6.625,7.0,7.0,10.0,2.44,7.0,7.545454545454546,5.5,6.478260869565217,5.0,10.0,4.857142857142858,1.0,7.0,5.235294117647058,3.571428571428571,3.25,3.25,7.0,7.0
2.0,,5.0,4.0,4.0,6.3999999999999995,7.0,5.999999999999999,7.0,5.5,4.0,5.5,4.0,5.0,4.0,1.0,1.0,5.6,5.909090909090908,4.521739130434783,8.0,3.25,8.2,10.0,6.25,1.0,1.0,5.5,1.0,8.2,2.8,6.333333333333333,1.0,5.8,1.0,1.0,6.25,1.0,5.5,5.5,1.0,1.0,10.0,10.0,4.960000000000001,10.0,7.000000000000001,7.5,7.2608695652173925,6.4,1.0,4.857142857142858,5.5,7.0,7.352941176470589,9.035714285714286,8.5,10.0,4.0,4.0
