sexo,edad,escol,Tam_loc,wvs_agg_acceptance_of_state_surveillance,wvs_agg_authoritarian_governance_tolerance,wvs_agg_autocracy_support,wvs_agg_basic_needs_deprivation,wvs_agg_child_qualities_autonomy_self_expression,wvs_agg_child_qualities_conformity_tradition,wvs_agg_child_qualities_prosocial_diligence,wvs_agg_civic_dishonesty_tolerance,wvs_agg_confidence_in_civil_society_organizations,wvs_agg_confidence_in_domestic_institutions,wvs_agg_confidence_in_international_organizations,wvs_agg_crime_victimization,wvs_agg_democratic_system_evaluation,wvs_agg_democratic_values_importance,wvs_agg_economic_ideology,wvs_agg_electoral_integrity,wvs_agg_existential_threat_worry,wvs_agg_familial_duty_obligations,wvs_agg_female_income_threat_to_marriage,wvs_agg_freedom_security_tradeoff_perception,wvs_agg_gender_role_traditionalism,wvs_agg_immigrant_origin_status,wvs_agg_importance_of_life_domains,wvs_agg_institutional_threat_perception,wvs_agg_international_organization_knowledge,wvs_agg_job_scarcity_gender_discrimination,wvs_agg_job_scarcity_nativist_preference,wvs_agg_life_autonomy_morality_permissiveness,wvs_agg_multilevel_place_attachment,wvs_agg_neighborhood_disorder_and_crime,wvs_agg_offline_political_participation,wvs_agg_online_political_participation,wvs_agg_outgroup_trust,wvs_agg_perceived_corruption,wvs_agg_perceived_negative_effects_of_immigration,wvs_agg_perceived_positive_effects_of_immigration,wvs_agg_political_information_sources,wvs_agg_postmaterialist_values,wvs_agg_precautionary_security_behaviors,wvs_agg_religion_versus_secularism_orientation,wvs_agg_religious_belief,wvs_agg_religious_exclusivism,wvs_agg_religious_practice_and_self_identification,wvs_agg_science_skepticism,wvs_agg_science_technology_optimism,wvs_agg_sexual_and_reproductive_morality_permissiveness,wvs_agg_social_intolerance_deviant_behavior,wvs_agg_social_intolerance_outgroups,wvs_agg_societal_change_attitudes,wvs_agg_socioeconomic_insecurity_worry,wvs_agg_subjective_wellbeing,wvs_agg_violence_tolerance,wvs_agg_voluntary_association_active_membership,wvs_agg_voluntary_association_belonging,wvs_agg_voting_participation,wvs_agg_work_ethic
2.0,45-54,3.0,2.0,4.0,3.6999999999999997,6.3999999999999995,1.0,4.0,7.75,4.0,1.5806451612903225,10.0,4.7317073170731705,8.5,1.0,1.0,5.108695652173913,5.25,7.300000000000001,7.0,7.75,8.2,5.5,7.0,10.0,4.6,10.0,4.0,10.0,8.2,9.333333333333334,1.0,10.0,5.5,3.25,7.75,2.125,10.0,3.25,8.875,1.0,1.0,5.5,1.2571428571428571,10.0,7.461538461538462,5.5,6.333333333333333,9.0,10.0,10.0,1.0,8.5,5.500000000000001,1.0,2.2857142857142856,1.75,4.0,7.75
1.0,25-34,3.0,4.0,5.999999999999999,1.9,7.3,1.9999999999999998,7.0,3.25,4.0,1.870967741935484,4.0,4.2926829268292686,5.199999999999999,1.0,3.25,6.673913043478261,6.0,8.2,5.0,3.25,2.8,1.0,6.25,10.0,2.8,5.5,1.0,8.2,8.2,3.0,1.0,4.214285714285715,5.5,5.5,6.25,2.125,10.0,1.0,4.375,10.0,4.0,10.0,3.314285714285714,5.5,3.769230769230769,5.5,8.333333333333334,5.0,1.0,10.0,1.0,7.0,4.15,2.75,2.2857142857142856,1.75,2.5,4.75
2.0,65+,3.0,4.0,5.0,1.9,8.2,1.0,7.0,5.5,1.0,1.0,5.0,4.073170731707318,4.5,1.0,5.5,6.478260869565219,5.25,9.399999999999999,7.0,3.25,8.2,5.5,9.0,10.0,8.2,8.5,1.0,8.2,8.2,8.333333333333334,8.2,8.714285714285715,3.25,1.0,7.0,1.0,6.625,2.125,3.25,1.0,1.0,10.0,2.8,10.0,5.153846153846154,1.5,6.666666666666667,6.0,10.0,10.0,5.5,10.0,4.6,1.0,1.0,1.75,1.0,4.0
2.0,65+,3.0,4.0,5.999999999999999,1.9,10.0,1.0,10.0,5.5,1.0,1.2903225806451613,1.9999999999999998,4.51219512195122,4.375,1.0,3.25,7.2608695652173925,6.0,9.1,5.0,10.0,10.0,1.0,10.0,10.0,4.6,8.5,1.0,10.0,10.0,8.666666666666666,4.6,8.714285714285715,10.0,3.25,7.0,3.25,4.375,1.0,3.25,1.0,1.0,10.0,2.2857142857142856,10.0,7.461538461538462,2.0,7.666666666666667,8.6,1.0,10.0,5.5,7.0,6.3999999999999995,1.0,1.0,2.5,1.0,5.5
2.0,65+,3.0,4.0,7.0,2.8,4.6,1.0,4.0,5.5,4.0,1.0,5.999999999999999,6.7073170731707314,9.25,1.0,1.0,7.847826086956522,3.5,8.2,3.0,7.75,8.2,10.0,9.25,10.0,8.2,5.5,4.0,8.2,8.2,4.666666666666667,1.0,4.857142857142858,4.375,1.0,7.0,2.125,10.0,5.5,4.375,10.0,4.0,10.0,4.085714285714285,5.5,4.230769230769231,6.5,8.666666666666666,1.8,10.0,10.0,10.0,10.0,6.850000000000001,1.0,1.0,1.0,1.0,2.5
1.0,45-54,3.0,4.0,4.0,1.9,10.0,1.0,7.0,5.5,4.0,1.870967741935484,4.0,4.073170731707318,4.0,1.0,5.5,9.41304347826087,4.5,9.7,9.0,7.75,10.0,10.0,10.0,10.0,6.3999999999999995,7.0,4.0,10.0,10.0,9.0,1.0,8.071428571428573,7.75,3.25,5.5,4.375,1.0,2.125,3.25,1.0,1.0,5.5,2.0285714285714285,10.0,7.923076923076923,2.0,9.0,6.799999999999999,1.0,10.0,10.0,10.0,4.6,1.0,1.0,1.0,1.0,7.0
1.0,65+,5.0,4.0,3.0,1.9,7.6000000000000005,1.0,7.0,3.25,4.0,1.0,7.0,7.804878048780488,10.0,1.0,3.25,8.434782608695652,4.333333333333333,8.333333333333334,3.0,3.25,8.2,5.5,8.5,10.0,2.8,10.0,7.0,8.2,8.2,5.666666666666668,8.2,8.714285714285715,6.625,5.5,6.25,1.0,10.0,2.125,5.5,4.0,4.0,10.0,2.542857142857143,7.0,6.076923076923077,8.0,6.333333333333333,2.4,1.0,8.714285714285715,1.0,10.0,3.6999999999999993,1.25,2.2857142857142856,2.5,1.0,1.7499999999999998
2.0,65+,3.0,4.0,1.0,6.3999999999999995,7.3,1.0,7.0,5.5,1.0,1.0,7.0,7.2560975609756095,10.0,1.0,1.0,7.6521739130434785,5.0,,5.999999999999999,3.25,2.8,5.5,9.25,10.0,4.6,5.5,4.0,10.0,8.2,3.0,1.0,3.5714285714285716,1.0,1.0,4.75,2.125,7.75,5.5,3.25,10.0,4.0,10.0,2.0285714285714285,4.0,7.923076923076923,5.0,5.333333333333333,3.0,10.0,10.0,1.0,7.0,4.15,1.0,1.0,1.0,7.0,3.25
1.0,45-54,3.0,4.0,1.9999999999999998,1.9,10.0,1.0,4.0,5.5,4.0,5.64516129032258,8.5,8.24390243902439,9.142857142857142,1.0,3.25,8.82608695652174,3.5,7.666666666666667,7.0,7.75,8.2,10.0,4.75,10.0,4.6,10.0,1.0,10.0,2.8,5.666666666666668,1.0,6.7857142857142865,2.125,1.0,4.0,2.125,10.0,6.625,5.5,4.0,7.0,10.0,2.0285714285714285,5.5,7.461538461538462,2.0,6.0,7.4,1.0,7.428571428571428,10.0,5.5,4.15,1.0,1.0,1.0,4.0,2.5
2.0,19-24,3.0,4.0,4.0,8.2,8.2,1.0,4.0,5.5,4.0,1.0,7.0,7.365853658536586,7.0,1.0,3.25,5.304347826086957,4.75,5.666666666666666,9.0,7.75,8.2,10.0,7.75,10.0,4.6,8.5,1.0,8.2,10.0,7.0,1.0,7.428571428571429,4.375,5.5,1.75,2.125,7.75,3.25,4.375,10.0,4.0,5.5,2.0285714285714285,8.5,7.923076923076923,3.5,8.333333333333334,6.4,1.0,10.0,10.0,8.5,3.25,1.0,1.0,1.0,1.0,4.75
