sexo,edad,escol,Tam_loc,wvs_agg_acceptance_of_state_surveillance,wvs_agg_authoritarian_governance_tolerance,wvs_agg_autocracy_support,wvs_agg_basic_needs_deprivation,wvs_agg_child_qualities_autonomy_self_expression,wvs_agg_child_qualities_conformity_tradition,wvs_agg_child_qualities_prosocial_diligence,wvs_agg_civic_dishonesty_tolerance,wvs_agg_confidence_in_civil_society_organizations,wvs_agg_confidence_in_domestic_institutions,wvs_agg_confidence_in_international_organizations,wvs_agg_crime_victimization,wvs_agg_democratic_system_evaluation,wvs_agg_democratic_values_importance,wvs_agg_economic_ideology,wvs_agg_electoral_integrity,wvs_agg_existential_threat_worry,wvs_agg_familial_duty_obligations,wvs_agg_female_income_threat_to_marriage,wvs_agg_freedom_security_tradeoff_perception,wvs_agg_gender_role_traditionalism,wvs_agg_immigrant_origin_status,wvs_agg_importance_of_life_domains,wvs_agg_institutional_threat_perception,wvs_agg_international_organization_knowledge,wvs_agg_job_scarcity_gender_discrimination,wvs_agg_job_scarcity_nativist_preference,wvs_agg_life_autonomy_morality_permissiveness,wvs_agg_multilevel_place_attachment,wvs_agg_neighborhood_disorder_and_crime,wvs_agg_offline_political_participation,wvs_agg_online_political_participation,wvs_agg_outgroup_trust,wvs_agg_perceived_corruption,wvs_agg_perceived_negative_effects_of_immigration,wvs_agg_perceived_positive_effects_of_immigration,wvs_agg_political_information_sources,wvs_agg_postmaterialist_values,wvs_agg_precautionary_security_behaviors,wvs_agg_religion_versus_secularism_orientation,wvs_agg_religious_belief,wvs_agg_religious_exclusivism,wvs_agg_religious_practice_and_self_identification,wvs_agg_science_skepticism,wvs_agg_science_technology_optimism,wvs_agg_sexual_and_reproductive_morality_permissiveness,wvs_agg_social_intolerance_deviant_behavior,wvs_agg_social_intolerance_outgroups,wvs_agg_societal_change_attitudes,wvs_agg_socioeconomic_insecurity_worry,wvs_agg_subjective_wellbeing,wvs_agg_violence_tolerance,wvs_agg_voluntary_association_active_membership,wvs_agg_voluntary_association_belonging,wvs_agg_voting_participation,wvs_agg_work_ethic
1.0,45-54,5.0,3.0,,5.5,1.0,4.0,4.0,7.75,4.0,8.043478260869566,5.0,7.0,8.0,1.0,5.5,1.9,6.0,3.333333333333333,,1.0,1.0,10.0,3.25,10.0,7.75,10.0,1.0,1.0,1.0,7.394736842105263,6.3999999999999995,8.5,4.857142857142857,1.0,7.0,1.0,5.5,1.0,4.857142857142857,7.0,1.0,10.0,5.05,1.0,1.4615384615384615,8.5,9.333333333333334,1.0,10.0,5.5,1.0,1.0,5.714285714285714,5.295454545454545,3.25,2.2857142857142856,7.0,6.625
2.0,25-34,3.0,3.0,,9.1,5.999999999999999,1.9999999999999998,4.0,7.75,4.0,6.478260869565218,7.0,8.666666666666666,10.0,1.0,1.0,2.8642857142857143,5.75,3.0,,1.0,1.0,10.0,1.75,10.0,3.25,10.0,1.0,1.0,1.0,4.315789473684211,6.3999999999999995,8.5,1.0,1.0,6.25,1.0,10.0,3.25,2.2857142857142856,7.0,10.0,1.0,5.05,1.0,2.3846153846153846,10.0,4.0,3.0,10.0,5.5,10.0,1.0,6.142857142857142,4.375,1.0,1.0,7.0,6.625
2.0,25-34,2.0,3.0,,5.5,5.0,5.0,4.0,7.75,4.0,3.3478260869565224,7.0,5.666666666666666,7.0,1.0,1.0,10.0,6.0,7.75,,1.0,8.2,10.0,4.75,10.0,3.25,10.0,1.0,1.0,1.0,4.315789473684211,10.0,10.0,2.2857142857142856,1.0,6.25,1.0,3.25,7.75,1.0,10.0,1.0,5.5,5.05,1.0,4.230769230769231,7.0,7.666666666666667,1.0,1.0,7.000000000000001,10.0,7.0,7.000000000000001,5.6022727272727275,1.0,1.0,4.0,3.2500000000000004
1.0,55-64,4.0,3.0,,5.5,5.0,1.0,7.0,5.5,1.0,3.739130434782609,5.0,5.5,4.0,1.0,1.0,8.457142857142856,6.0,8.0,,1.0,1.0,5.5,2.5,10.0,5.5,10.0,5.5,8.2,1.0,4.315789473684211,10.0,8.5,2.2857142857142856,1.0,5.5,1.0,7.75,2.125,3.571428571428571,10.0,1.0,5.5,5.05,1.0,1.4615384615384615,1.0,10.0,1.0,1.0,10.0,10.0,7.0,9.142857142857142,3.454545454545454,1.0,3.571428571428571,4.0,4.375
2.0,55-64,1.0,3.0,,6.3999999999999995,8.5,5.0,1.0,7.75,4.0,2.565217391304348,4.0,4.5,,1.0,1.0,10.0,4.666666666666667,10.0,,1.0,2.8,5.5,4.0,10.0,5.5,10.0,1.0,1.0,1.0,3.842105263157895,10.0,8.5,1.0,1.0,5.5,1.0,7.75,5.5,2.2857142857142856,10.0,1.0,5.5,5.05,1.0,2.3846153846153846,7.5,6.666666666666667,5.0,1.0,7.000000000000001,10.0,5.5,4.428571428571429,3.454545454545454,1.0,1.0,4.0,2.125
1.0,45-54,1.0,3.0,,8.2,8.0,1.0,4.0,7.75,1.0,1.0,5.5,6.333333333333333,8.5,1.0,5.5,8.457142857142856,4.75,3.333333333333333,,1.0,2.8,5.5,6.25,10.0,5.5,10.0,1.0,1.0,1.0,2.8947368421052637,6.3999999999999995,4.75,2.2857142857142856,1.0,5.5,1.0,1.0,3.25,3.571428571428571,7.0,5.5,5.5,5.05,1.0,1.0,8.5,9.0,1.0,1.0,5.5,10.0,1.0,8.285714285714285,2.227272727272727,1.0,1.0,7.0,1.0
1.0,45-54,1.0,3.0,,2.8,7.0,1.0,4.0,7.75,4.0,1.391304347826087,7.0,5.8,7.5,1.0,5.5,8.07142857142857,7.0,8.333333333333334,,1.0,1.0,5.5,2.5,10.0,7.75,10.0,5.5,1.0,1.0,3.842105263157895,6.3999999999999995,8.5,2.2857142857142856,1.0,6.25,1.0,7.75,1.0,3.571428571428571,4.0,5.5,5.5,5.05,1.0,1.0,4.5,7.0,1.0,1.0,5.5,10.0,1.0,8.285714285714285,4.068181818181818,3.25,3.571428571428571,2.5,3.2500000000000004
2.0,45-54,1.0,3.0,,,,3.0,7.0,7.75,1.0,4.521739130434783,7.0,5.0,,1.0,1.0,,6.5,,,1.0,8.2,5.5,3.25,10.0,5.5,,1.0,2.8,1.0,3.3684210526315788,8.2,8.0,1.0,1.0,6.25,1.0,10.0,3.25,1.0,7.0,1.0,10.0,5.05,5.5,1.4615384615384615,6.0,5.0,1.0,10.0,3.999999999999999,10.0,7.0,7.428571428571429,3.454545454545454,1.0,1.0,7.0,3.2500000000000004
1.0,55-64,2.0,2.0,,,5.999999999999999,3.0,4.0,7.75,4.0,2.173913043478261,,4.75,4.0,1.0,1.0,7.5892857142857135,5.333333333333333,9.142857142857142,,1.0,8.2,10.0,2.5,10.0,5.5,7.0,1.0,1.0,,3.3684210526315788,2.8,8.5,1.0,1.0,3.25,1.0,7.75,1.0,1.0,10.0,1.0,10.0,5.05,1.0,1.0,2.5,9.333333333333334,1.0,1.0,7.000000000000001,1.0,7.0,6.57142857142857,1.9204545454545454,1.0,1.0,1.0,3.2500000000000004
2.0,55-64,1.0,2.0,,,,7.0,4.0,7.75,1.0,1.0,4.0,7.0,,1.0,1.0,,5.5,7.0,,1.0,1.0,10.0,4.0,10.0,7.75,7.0,1.0,1.0,1.0,4.315789473684211,8.2,8.5,1.0,1.0,4.0,1.0,10.0,1.0,2.2857142857142856,7.0,1.0,10.0,5.05,1.0,3.769230769230769,,10.0,1.0,1.0,5.5,1.0,1.0,6.57142857142857,2.227272727272727,1.0,1.0,7.0,1.0
