sexo,edad,escol,Tam_loc,wvs_agg_acceptance_of_state_surveillance,wvs_agg_authoritarian_governance_tolerance,wvs_agg_autocracy_support,wvs_agg_basic_needs_deprivation,wvs_agg_child_qualities_autonomy_self_expression,wvs_agg_child_qualities_conformity_tradition,wvs_agg_child_qualities_prosocial_diligence,wvs_agg_civic_dishonesty_tolerance,wvs_agg_confidence_in_civil_society_organizations,wvs_agg_confidence_in_domestic_institutions,wvs_agg_confidence_in_international_organizations,wvs_agg_crime_victimization,wvs_agg_democratic_system_evaluation,wvs_agg_democratic_values_importance,wvs_agg_economic_ideology,wvs_agg_electoral_integrity,wvs_agg_existential_threat_worry,wvs_agg_familial_duty_obligations,wvs_agg_female_income_threat_to_marriage,wvs_agg_freedom_security_tradeoff_perception,wvs_agg_gender_role_traditionalism,wvs_agg_immigrant_origin_status,wvs_agg_importance_of_life_domains,wvs_agg_institutional_threat_perception,wvs_agg_international_organization_knowledge,wvs_agg_job_scarcity_gender_discrimination,wvs_agg_job_scarcity_nativist_preference,wvs_agg_life_autonomy_morality_permissiveness,wvs_agg_multilevel_place_attachment,wvs_agg_neighborhood_disorder_and_crime,wvs_agg_offline_political_participation,wvs_agg_online_political_participation,wvs_agg_outgroup_trust,wvs_agg_perceived_corruption,wvs_agg_perceived_negative_effects_of_immigration,wvs_agg_perceived_positive_effects_of_immigration,wvs_agg_political_information_sources,wvs_agg_postmaterialist_values,wvs_agg_precautionary_security_behaviors,wvs_agg_religion_versus_secularism_orientation,wvs_agg_religious_belief,wvs_agg_religious_exclusivism,wvs_agg_religious_practice_and_self_identification,wvs_agg_science_skepticism,wvs_agg_science_technology_optimism,wvs_agg_sexual_and_reproductive_morality_permissiveness,wvs_agg_social_intolerance_deviant_behavior,wvs_agg_social_intolerance_outgroups,wvs_agg_societal_change_attitudes,wvs_agg_socioeconomic_insecurity_worry,wvs_agg_subjective_wellbeing,wvs_agg_violence_tolerance,wvs_agg_voluntary_association_active_membership,wvs_agg_voluntary_association_belonging,wvs_agg_voting_participation,wvs_agg_work_ethic
1.0,55-64,2.0,1.0,4.0,10.0,6.25,1.0,10.0,5.5,1.0,9.333333333333332,8.0,5.320000000000001,4.375,1.0,5.5,8.07142857142857,3.454545454545454,4.6000000000000005,4.0,1.0,2.8,5.5,2.5,1.0,6.3999999999999995,10.0,4.0,1.0,1.0,4.375,1.0,7.0,2.125,1.0,4.0,2.2857142857142856,1.0,5.5,4.375,7.0,7.0,5.5,7.074999999999999,1.0,1.5454545454545454,5.5,10.0,9.571428571428571,10.0,7.428571428571428,10.0,1.0,6.5,2.9565217391304346,1.0,1.0,1.0,1.0
1.0,55-64,1.0,1.0,10.0,9.1,,3.0,4.0,7.75,4.0,1.0,1.0,1.7199999999999998,1.0,1.0,1.0,8.928571428571429,2.6363636363636367,6.699999999999999,7.0,1.0,2.8,10.0,5.0,1.0,6.3999999999999995,8.5,1.0,1.0,1.0,1.0,10.0,10.0,1.0,1.0,8.5,4.857142857142857,5.5,3.25,2.125,7.0,1.0,1.0,7.074999999999999,1.0,3.181818181818182,1.0,10.0,1.0,10.0,7.428571428571428,10.0,10.0,8.5,1.0,1.0,1.0,,1.0
1.0,35-44,1.0,1.0,7.0,10.0,,7.0,4.0,5.5,7.0,1.0,,4.342857142857143,,1.0,1.0,10.0,1.8181818181818183,,7.0,1.0,2.8,5.5,4.0,1.0,10.0,8.5,1.0,8.2,8.2,1.0,1.0,7.0,1.0,1.0,6.25,1.0,10.0,1.0,2.125,10.0,10.0,1.0,7.074999999999999,1.0,4.272727272727273,6.0,9.0,1.0,10.0,10.0,10.0,7.0,8.0,1.0,1.0,1.0,8.5,1.0
2.0,25-34,2.0,1.0,7.0,10.0,,1.0,4.0,7.75,4.0,1.0,,4.6,,1.0,1.0,10.0,1.0,,7.0,1.0,2.8,5.5,5.5,1.0,10.0,8.5,1.0,8.2,8.2,1.0,6.3999999999999995,7.6000000000000005,1.0,1.0,4.0,2.2857142857142856,5.5,5.5,1.0,7.0,7.0,1.0,7.074999999999999,1.0,1.0,5.5,10.0,1.0,10.0,10.0,10.0,10.0,8.5,1.0,1.0,1.0,,1.0
2.0,19-24,2.0,1.0,5.999999999999999,10.0,7.0,1.0,7.0,5.5,1.0,1.0,5.0,6.28,4.0,1.0,1.0,8.07142857142857,3.454545454545454,5.199999999999999,4.0,1.0,2.8,5.5,3.25,1.0,8.2,7.0,1.0,8.2,2.8,1.0,1.0,8.8,1.0,1.0,3.25,1.0,2.5,7.75,1.0,10.0,7.0,1.0,7.074999999999999,1.0,5.363636363636363,5.5,10.0,1.0,10.0,10.0,10.0,1.0,8.5,1.0,2.2857142857142856,1.75,7.0,3.454545454545454
1.0,65+,3.0,1.0,5.5,10.0,7.75,7.0,4.0,7.75,4.0,1.0,4.0,5.08,4.0,1.0,5.5,7.214285714285715,5.636363636363637,5.0,7.0,1.0,1.0,5.5,4.75,1.0,6.3999999999999995,7.0,1.0,1.0,1.0,4.375,6.3999999999999995,9.399999999999999,2.125,1.0,3.25,1.0,10.0,3.25,1.0,4.0,7.0,1.0,7.074999999999999,1.0,1.5454545454545454,3.5,9.333333333333334,1.0,1.0,4.857142857142858,1.0,5.5,9.0,1.0,2.2857142857142856,3.25,5.5,1.818181818181818
2.0,55-64,5.0,1.0,4.0,6.3999999999999995,7.0,1.0,4.0,7.75,4.0,1.0,4.0,5.56,1.0,1.0,3.25,6.7857142857142865,6.7272727272727275,8.285714285714285,8.0,1.0,10.0,5.5,7.0,1.0,6.3999999999999995,7.0,4.0,8.2,1.0,2.875,6.3999999999999995,8.0,3.25,1.0,4.75,1.0,7.75,1.0,3.25,1.0,7.0,1.0,7.074999999999999,1.0,3.7272727272727266,1.5,9.333333333333334,1.0,1.0,4.857142857142858,10.0,7.0,9.5,1.0,2.2857142857142856,2.5,7.0,1.818181818181818
2.0,35-44,1.0,1.0,4.0,1.9,5.5,1.9999999999999998,4.0,5.5,7.0,1.0,4.0,4.6,4.0,1.0,5.5,8.07142857142857,6.7272727272727275,7.666666666666667,8.0,1.0,10.0,5.5,7.0,1.0,6.3999999999999995,7.0,1.0,8.2,1.0,4.375,6.3999999999999995,9.0,2.125,1.0,4.75,1.0,8.875,1.0,3.25,4.0,7.0,1.0,7.074999999999999,1.0,3.7272727272727266,1.0,9.333333333333334,1.0,1.0,3.571428571428572,1.0,5.5,10.0,1.0,1.0,1.75,4.0,1.0
2.0,55-64,2.0,1.0,3.0,9.1,8.5,1.9999999999999998,4.0,7.75,1.0,7.333333333333332,4.0,3.64,1.0,1.0,3.25,6.57142857142857,6.7272727272727275,1.3000000000000003,2.5,1.0,2.8,1.0,3.25,1.0,8.2,7.0,1.0,1.0,2.8,3.625,1.0,6.3999999999999995,2.125,1.0,5.5,1.0,10.0,4.0,2.125,10.0,7.0,1.0,7.074999999999999,2.8,2.6363636363636367,5.5,6.333333333333333,6.571428571428571,10.0,6.142857142857142,10.0,1.0,6.000000000000001,3.3478260869565215,1.0,1.0,1.0,1.818181818181818
2.0,19-24,2.0,1.0,8.0,8.2,4.75,3.0,4.0,7.75,1.0,7.333333333333332,1.0,2.6799999999999997,1.375,1.0,3.25,9.142857142857142,5.363636363636363,6.699999999999999,1.0,1.0,8.2,5.5,4.75,1.0,4.6,7.0,4.0,10.0,2.8,3.25,1.0,6.3999999999999995,2.125,1.0,6.25,2.2857142857142856,7.75,7.75,3.25,10.0,7.0,1.0,7.074999999999999,1.0,5.909090909090908,5.5,8.0,7.0,10.0,4.857142857142858,1.0,1.0,5.5,4.130434782608695,1.0,1.0,7.0,2.6363636363636367
