sexo,edad,escol,Tam_loc,wvs_agg_acceptance_of_state_surveillance,wvs_agg_authoritarian_governance_tolerance,wvs_agg_autocracy_support,wvs_agg_basic_needs_deprivation,wvs_agg_child_qualities_autonomy_self_expression,wvs_agg_child_qualities_conformity_tradition,wvs_agg_child_qualities_prosocial_diligence,wvs_agg_civic_dishonesty_tolerance,wvs_agg_confidence_in_civil_society_organizations,wvs_agg_confidence_in_domestic_institutions,wvs_agg_confidence_in_international_organizations,wvs_agg_crime_victimization,wvs_agg_democratic_system_evaluation,wvs_agg_democratic_values_importance,wvs_agg_economic_ideology,wvs_agg_electoral_integrity,wvs_agg_existential_threat_worry,wvs_agg_familial_duty_obligations,wvs_agg_female_income_threat_to_marriage,wvs_agg_freedom_security_tradeoff_perception,wvs_agg_gender_role_traditionalism,wvs_agg_immigrant_origin_status,wvs_agg_importance_of_life_domains,wvs_agg_institutional_threat_perception,wvs_agg_international_organization_knowledge,wvs_agg_job_scarcity_gender_discrimination,wvs_agg_job_scarcity_nativist_preference,wvs_agg_life_autonomy_morality_permissiveness,wvs_agg_multilevel_place_attachment,wvs_agg_neighborhood_disorder_and_crime,wvs_agg_offline_political_participation,wvs_agg_online_political_participation,wvs_agg_outgroup_trust,wvs_agg_perceived_corruption,wvs_agg_perceived_negative_effects_of_immigration,wvs_agg_perceived_positive_effects_of_immigration,wvs_agg_political_information_sources,wvs_agg_postmaterialist_values,wvs_agg_precautionary_security_behaviors,wvs_agg_religion_versus_secularism_orientation,wvs_agg_religious_belief,wvs_agg_religious_exclusivism,wvs_agg_religious_practice_and_self_identification,wvs_agg_science_skepticism,wvs_agg_science_technology_optimism,wvs_agg_sexual_and_reproductive_morality_permissiveness,wvs_agg_social_intolerance_deviant_behavior,wvs_agg_social_intolerance_outgroups,wvs_agg_societal_change_attitudes,wvs_agg_socioeconomic_insecurity_worry,wvs_agg_subjective_wellbeing,wvs_agg_violence_tolerance,wvs_agg_voluntary_association_active_membership,wvs_agg_voluntary_association_belonging,wvs_agg_voting_participation,wvs_agg_work_ethic
1.0,55-64,3.0,4.0,4.0,3.0,5.999999999999999,7.0,4.0,7.75,1.0,2.840909090909091,7.0,7.069767441860466,8.5,5.5,3.25,3.2,5.5,4.857142857142857,7.0,5.5,2.8,10.0,5.5,10.0,6.3999999999999995,7.0,4.0,8.2,1.0,2.3333333333333335,6.3999999999999995,7.0,3.25,1.0,1.75,1.0,10.0,1.0,4.375,10.0,4.0,10.0,3.8,4.0,4.0,2.0,6.0,3.2,1.0,7.428571428571428,10.0,2.5,5.4,2.0,1.75,2.5,1.0,4.75
1.0,35-44,3.0,4.0,7.0,,10.0,3.0,7.0,3.25,1.0,1.0,4.0,8.878737541528238,,1.0,7.75,10.0,8.0,6.625,5.999999999999999,7.75,8.2,1.0,6.25,10.0,6.3999999999999995,8.5,1.0,8.2,2.8,3.0,10.0,8.2,3.25,1.0,3.25,4.0,6.625,10.0,6.625,10.0,4.0,10.0,4.6,7.0,3.0,5.0,6.666666666666667,1.8,1.0,10.0,10.0,5.5,6.6,1.0,1.0,1.75,1.0,4.75
1.0,25-34,5.0,4.0,4.0,8.0,5.5,5.0,4.0,5.5,1.0,3.25,3.0,5.604651162790698,5.999999999999999,10.0,7.75,9.2,8.0,6.1000000000000005,4.0,3.25,8.2,10.0,6.25,10.0,8.2,7.0,1.0,8.2,2.8,1.0,10.0,5.8,4.375,3.25,4.75,1.0,7.75,3.25,6.625,1.0,7.0,5.5,4.6,7.0,3.0,7.5,7.333333333333334,2.0,10.0,8.5,10.0,1.0,7.3999999999999995,1.0,1.0,3.25,1.0,3.25
2.0,65+,1.0,4.0,4.0,10.0,5.5,3.0,4.0,7.75,1.0,4.477272727272727,,7.343470483005366,7.0,1.0,5.5,3.6,8.5,5.5,1.0,7.75,2.8,10.0,7.75,10.0,6.3999999999999995,8.5,1.0,8.2,1.0,2.0,1.0,5.8,1.0,1.0,1.75,1.0,8.875,3.25,2.125,7.0,4.0,5.5,5.0,4.0,4.0,8.0,4.333333333333333,1.5,1.0,7.428571428571428,10.0,4.0,4.6,1.0,1.0,1.0,1.0,1.7499999999999998
2.0,35-44,1.0,2.0,1.0,5.0,3.25,4.0,4.0,1.0,4.0,1.8181818181818183,5.999999999999999,4.976744186046512,7.0,1.0,3.25,6.4,6.25,8.666666666666666,10.0,1.0,2.8,5.5,5.5,10.0,6.3999999999999995,8.5,4.0,2.8,2.8,4.0,2.8,8.2,1.0,1.0,3.25,1.0,3.25,2.5,2.125,4.0,7.0,5.5,5.4,2.5,1.0,7.0,6.666666666666667,1.6,1.0,10.0,1.0,4.0,5.4,3.25,1.0,2.5,1.0,4.0
2.0,19-24,3.0,2.0,9.0,2.0,2.5,3.0,7.0,7.75,1.0,2.840909090909091,3.0,6.651162790697674,6.625,5.5,5.5,6.799999999999999,6.0,5.199999999999999,5.999999999999999,1.0,8.2,1.0,6.25,10.0,4.6,7.0,4.0,8.2,2.8,2.3333333333333335,10.0,8.2,2.125,1.0,4.0,1.0,1.0,2.125,2.125,10.0,7.0,10.0,5.0,4.0,2.5,5.5,6.333333333333333,3.4,1.0,10.0,10.0,1.0,4.199999999999999,1.75,4.0,5.5,1.0,3.25
1.0,35-44,3.0,4.0,7.0,4.0,4.0,9.0,7.0,5.5,1.0,2.840909090909091,9.0,9.162790697674419,10.0,1.0,3.25,5.2,5.25,5.666666666666666,7.0,1.0,1.0,10.0,7.0,10.0,6.3999999999999995,10.0,1.0,8.2,8.2,1.3333333333333333,4.6,6.3999999999999995,3.25,1.0,1.75,1.0,8.875,4.375,3.25,10.0,4.0,5.5,4.6,1.0,4.0,3.0,3.6666666666666665,1.8,1.0,8.5,5.5,5.5,4.6,4.5,1.75,1.75,1.0,4.75
2.0,19-24,5.0,4.0,7.0,1.0,7.75,3.0,4.0,7.75,4.0,4.477272727272727,5.0,7.488372093023257,5.0,5.5,3.25,6.0,5.75,6.1000000000000005,1.9999999999999998,1.0,2.8,10.0,7.75,10.0,6.3999999999999995,10.0,1.0,8.2,1.0,2.3333333333333335,1.0,9.399999999999999,1.0,1.0,4.75,1.0,8.875,4.375,4.375,7.0,4.0,10.0,3.8,7.0,4.5,8.5,8.333333333333334,2.6,1.0,8.714285714285715,1.0,2.5,7.3999999999999995,2.0,1.75,1.75,1.0,2.5
1.0,19-24,4.0,4.0,5.0,5.0,7.0,7.0,4.0,5.5,4.0,3.25,4.0,5.604651162790698,5.5,1.0,1.0,6.2,6.75,7.8999999999999995,4.0,3.25,1.0,10.0,6.25,10.0,4.6,5.5,4.0,8.2,2.8,1.6666666666666667,2.8,8.2,4.375,3.25,4.0,1.0,7.75,8.875,6.625,10.0,4.0,10.0,4.6,5.5,2.5,6.0,7.0,1.6,10.0,10.0,1.0,7.0,5.8,1.5,1.75,4.0,4.0,5.5
2.0,35-44,4.0,4.0,5.0,10.0,5.0,3.0,7.0,3.25,7.0,1.8181818181818183,8.5,7.069767441860466,4.0,5.5,3.25,9.4,5.75,6.3999999999999995,4.0,3.25,2.8,1.0,8.5,10.0,6.3999999999999995,10.0,1.0,8.2,8.2,3.6666666666666665,10.0,8.8,2.125,3.25,7.75,1.0,7.75,8.875,6.625,7.0,4.0,10.0,5.4,7.0,3.0,5.5,4.666666666666667,1.0,1.0,10.0,10.0,1.0,7.0,1.0,3.25,5.5,1.0,4.75
2.0,35-44,1.0,4.0,,1.0,10.0,4.0,7.0,7.75,1.0,1.2045454545454546,7.0,7.757475083056478,7.0,1.0,1.0,4.666666666666667,6.25,5.333333333333334,4.0,3.25,2.8,10.0,8.5,10.0,4.6,10.0,1.0,8.2,1.0,5.0,1.0,6.3999999999999995,1.0,1.0,1.0,1.0,8.875,8.5,1.0,7.0,4.0,1.0,4.2,4.0,3.0,8.0,4.0,1.4,1.0,7.428571428571428,10.0,2.5,6.6,3.333333333333334,1.0,1.0,2.5,2.5
2.0,65+,1.0,2.0,8.0,2.0,6.25,4.0,1.0,10.0,1.0,1.8181818181818183,7.0,4.617940199335548,,1.0,3.25,6.6,8.0,9.1,5.999999999999999,1.0,1.0,5.5,4.0,10.0,6.3999999999999995,7.0,1.0,8.2,2.8,2.0,1.0,8.8,1.0,1.0,4.75,10.0,4.0,8.875,3.25,7.0,7.0,5.5,4.6,4.0,1.5,8.0,6.333333333333333,1.2,10.0,7.428571428571428,1.0,7.0,6.6,1.5,1.0,2.5,1.0,2.5
2.0,25-34,5.0,4.0,8.0,4.0,7.0,1.0,4.0,5.5,1.0,1.409090909090909,5.999999999999999,8.74418604651163,5.999999999999999,1.0,3.25,6.799999999999999,2.75,4.8999999999999995,10.0,3.25,8.2,10.0,6.25,10.0,4.6,8.5,1.0,8.2,2.8,2.0,1.0,8.8,3.25,1.0,2.5,1.0,1.0,5.5,7.75,10.0,4.0,10.0,5.8,7.0,4.5,2.0,6.0,2.8,1.0,10.0,10.0,1.0,6.6,1.25,1.0,2.5,1.0,4.75
1.0,45-54,5.0,4.0,3.0,9.0,5.5,5.999999999999999,4.0,5.5,7.0,4.272727272727273,8.0,8.325581395348838,7.75,1.0,3.25,9.2,5.0,4.6000000000000005,1.0,1.0,1.0,1.0,7.0,10.0,4.6,4.0,4.0,8.2,1.0,6.666666666666667,4.6,7.0,3.25,5.5,6.25,1.0,10.0,3.25,6.625,7.0,4.0,10.0,4.6,7.0,4.5,1.0,2.3333333333333335,5.0,10.0,8.714285714285715,10.0,1.0,6.6,3.0,2.5,2.5,1.0,1.0
