country,AND,ARG,ARM,AUS,BGD,BOL,BRA,CAN,CHL,CHN,COL,CYP,CZE,DEU,ECU,EGY,ETH,GBR,GRC,GTM,HKG,IDN,IND,IRN,IRQ,JOR,JPN,KAZ,KEN,KGZ,KOR,LBN,LBY,MAC,MAR,MDV,MEX,MMR,MNG,MYS,NGA,NIC,NIR,NLD,NZL,PAK,PER,PHL,PRI,ROU,RUS,SGP,SRB,SVK,THA,TJK,TUN,TUR,TWN,UKR,URY,USA,UZB,VEN,VNM,ZWE
COL,0.1605674846804479,0.1473232683387691,0.15779179790972775,0.1385405032446947,0.26575129651539936,0.13045584837662164,0.18344098302354384,0.18126927653754565,0.17894398226403657,0.14078167244467815,0.0,0.08515602744331022,0.20001412292166143,0.1118110628288373,0.09745720116733153,0.2327707412250195,0.1867490805504961,0.20676910603032722,0.09631217231444072,0.18598195406353718,0.06676683022455614,0.1411227786534586,0.2903856902909081,0.12667312016533683,0.2120732997181395,0.24734677894273052,0.09864712124294177,0.1761525463461163,0.15200798744368046,0.22516637515805996,0.16509279757136125,0.17053977505938983,0.18244475359082118,0.12143942032690054,0.21557411010376443,0.1523846257939811,0.08816748399502317,0.16885036370232379,0.22451613122964956,0.21055782236517606,0.22778231032335186,0.17660208896269208,0.11881062651437466,0.16469417514278975,0.12852545054945297,0.1776861362856064,0.06764731525821659,0.19967297519518482,0.16362176380890092,0.09117375424140559,0.07997576627939545,0.13510152195971145,0.13701077690110133,0.069569051222095,0.09569564586111384,0.17837555609823932,0.24073022162544638,0.17478640457137118,0.09679069709795958,0.14667178165832934,0.11117944240979996,0.20354895078856347,0.13543146485994537,0.2955053749171957,0.22818632807863665,0.25657690726856947
CYP,0.16977589755651543,0.1831002222493381,0.1659801573258192,0.09717858570485796,0.2607921650719502,0.15552375925886655,0.18118869412796437,0.18915113128748923,0.2127420285407376,0.12142587925425223,0.08515602744331022,0.0,0.1808971408556817,0.08684254489430424,0.12264891698143358,0.24523172838382185,0.19395454514502838,0.153436570637415,0.07892970009742976,0.21050778685222646,0.10221101099888928,0.13802010107081714,0.31733038940285563,0.13613532030353648,0.2079178051457341,0.257663221003925,0.08306289891488128,0.1908893781677744,0.18022377738510847,0.21548039848367748,0.1739703972882827,0.19642728909867446,0.17738834885793708,0.12017907653785596,0.2213454335686773,0.159768278601656,0.08526753109177511,0.18879051737147595,0.23301625372888804,0.18716720499746697,0.22699459381059145,0.2011720980439913,0.11566602297912726,0.1477429062595673,0.10375448548527859,0.18679005505242935,0.11231878383068378,0.22628598767164562,0.17326587511739533,0.13297346567280208,0.10434602686721381,0.1293426198927111,0.1583860469845965,0.09647596713417819,0.07169791662035996,0.20398843428009786,0.25155306569491004,0.2057195236061646,0.09059447563943844,0.16614879391142837,0.08206565052536191,0.18237923718452984,0.1427474762681694,0.32649650527845236,0.2556467518065293,0.27821569132509655
CZE,0.11037396646352529,0.18090170602951103,0.11634639088429628,0.11756615808044572,0.17283755963434458,0.12440548177831658,0.11062292388508958,0.13666957087182352,0.16340424940282147,0.14423995887996655,0.20001412292166143,0.1808971408556817,0.0,0.149158947257647,0.1463543951449559,0.13384340666184893,0.1864302562064972,0.1571116250581997,0.22704357187500512,0.12452328609887177,0.21265512803494008,0.26458617205736557,0.2364178261325502,0.11954036184663419,0.11968693408534338,0.14404107866450555,0.15651346646903258,0.10349082461758563,0.14500021811614858,0.12338766882339254,0.10492968175761343,0.13858835941984096,0.10059447974295367,0.18640940851481128,0.11626866605894516,0.11758110302796246,0.15734837926625064,0.16100207258817725,0.3935544799522851,0.1507509578984117,0.12550713801580024,0.18667331977715337,0.10353596027690162,0.09022335189728838,0.10443548538695419,0.1528031099298075,0.1769333303450194,0.1531873349503498,0.09506703379324058,0.1979578687925723,0.1786689359135119,0.2944972436133774,0.11993763522173422,0.17749827515909986,0.1921263128882446,0.13295227674197185,0.1335305147209753,0.15057269410773244,0.1648621694294336,0.11377499653340149,0.17018255761831955,0.1877081163043977,0.11964572426814694,0.2327153684565005,0.16752676854733292,0.19989084878417102
DEU,0.15921301597169818,0.16713450316010386,0.1352655287707501,0.0800311140263981,0.25561570806044154,0.1446667663013135,0.1631152344296569,0.18284547769040382,0.20721188607845062,0.14657529270655503,0.1118110628288373,0.08684254489430424,0.149158947257647,0.0,0.12045214092227198,0.21516826108614648,0.20106168966309604,0.17812529307528288,0.12952593779968316,0.18000243887178996,0.13682578251788607,0.18739192223163495,0.31459971219312177,0.14360719644241263,0.20535662017267464,0.22575440174679864,0.11110835842101195,0.17007772901826448,0.1805587287278689,0.2025028856314072,0.13470273807643598,0.17435114451794737,0.1647527052385099,0.15351208620163903,0.1930415679935647,0.14280738053704656,0.07652946389925921,0.19261817936728542,0.29081540686805785,0.19296377703041634,0.20892590607214287,0.21498089805328502,0.10981783128083888,0.13722331359196974,0.0867717612957114,0.18809832159394543,0.11987901282908342,0.21280413306434198,0.1261382294907863,0.1623383935092074,0.11043107202435729,0.1822947234882289,0.14850276147061242,0.08352174143706508,0.11114435418476566,0.18147114456152558,0.22164453746409793,0.17862148979567363,0.12347882296654708,0.12841876970313723,0.10538205039762423,0.19831581421415065,0.11712345813413658,0.3127739582596707,0.23850400970787622,0.27437622778113246
ECU,0.0901913617202811,0.1196674360734759,0.10517834776386854,0.12849892432682958,0.2099308486892916,0.06870008777548456,0.13672381136850634,0.1437639150504621,0.12153790863295852,0.11028743692518062,0.09745720116733153,0.12264891698143358,0.1463543951449559,0.12045214092227198,0.0,0.16524533320267626,0.16209428457524003,0.1893368833601364,0.15892498213749023,0.11692804297364752,0.11885495707541337,0.1847015957021161,0.230912367944644,0.07978993208340994,0.14206872274007584,0.17922002367927609,0.1020466783537136,0.10252064790036282,0.09005920039441054,0.1791153272798592,0.11712500322225333,0.10253261286396421,0.14136674358691742,0.12739115629411615,0.158221964431988,0.09506077613044163,0.10022552183054655,0.12191423396466967,0.29234587762790715,0.18112853630196302,0.16987575681284398,0.12692639176663673,0.08553458737013299,0.12045754180040545,0.1035348628196739,0.13223572184040377,0.072777972127674,0.13441814011029118,0.10477208343253319,0.08426197719932418,0.10624121271169067,0.21345592948195719,0.0809879072553848,0.0997539759593654,0.11811610226981459,0.1100329310528484,0.1704543597013254,0.13671138525925047,0.10026326219883595,0.09448333037329873,0.13816200536824108,0.17802275277640367,0.11664340282431214,0.22513649866176294,0.15659437096526765,0.1959087739335697
EGY,0.12243150290950618,0.13450254984422713,0.1608353015992924,0.19418227176577998,0.1468908776581477,0.13488695097217618,0.1315218342273726,0.11350372002747457,0.14077796367766268,0.16970777359544997,0.2327707412250195,0.24523172838382185,0.13384340666184893,0.21516826108614648,0.16524533320267626,0.0,0.15800489918541724,0.23307452108994844,0.2780675045072747,0.11627809199743604,0.22800578952710968,0.27979515628201523,0.16359047653673173,0.147268418251018,0.1186172454863797,0.1043169501892744,0.19676150436235587,0.09066933945206956,0.13959551563368663,0.12047927542629361,0.11526844448620654,0.09402221022487119,0.13884055554456903,0.19983239614559123,0.1344787237448609,0.14438866188013275,0.19572821096230275,0.14387806292409266,0.4095830823571415,0.17181954406502098,0.09660623909986972,0.17471882443648704,0.14588626690161177,0.13174350298180765,0.1694236614787271,0.11827063952635893,0.1958099268146424,0.11404997655012951,0.1282813703191628,0.19494715024345344,0.2047686233183879,0.3348437903213577,0.1455947387324942,0.20642000953889258,0.22838820765814882,0.1068252375974914,0.12457369777529069,0.11894657768581485,0.20375002516002114,0.13532932139992873,0.23010949373360873,0.1775275363720943,0.1565072575631586,0.16165311148203904,0.08175938844572071,0.15009583003366328
ETH,0.14069135098759544,0.14314618786982178,0.18798534463193245,0.1749395242277641,0.13307462235194736,0.1539393657793936,0.11763805651886125,0.08131662698911361,0.15817795186895292,0.10811553734077586,0.1867490805504961,0.19395454514502838,0.1864302562064972,0.20106168966309604,0.16209428457524003,0.15800489918541724,0.0,0.17827714143656365,0.20321618283861154,0.18430554097184082,0.15392476482524087,0.17112942985661417,0.1886894390919143,0.12793931798112768,0.14362347148257457,0.1995442395277277,0.13034951048693708,0.14585243326548564,0.15288247813410616,0.12106664781978183,0.14138495120726413,0.15374155579103993,0.15193720418089196,0.12597690976961462,0.18444774094544544,0.15004475325013666,0.14658345327126132,0.12046005895497786,0.3058528758240674,0.10770327900304877,0.12197698625157696,0.14214841063363245,0.13204470849917171,0.14542838654123297,0.1531448226877873,0.12818992788656283,0.18581222803551034,0.1506813293507343,0.17674496344346366,0.14897366649312177,0.15814093464894557,0.24694997037382446,0.16178247185276526,0.18941574061564928,0.18024894274212236,0.16238132974261638,0.20472124333288633,0.1750671265497398,0.1323372808286707,0.18622018525903083,0.1618523322737558,0.10506801598528084,0.18607779031666402,0.2266424759146201,0.15881351596579676,0.16223554387963207
GBR,0.17121167568304718,0.23664855292387932,0.19473973994561977,0.11364702654315137,0.21299397054575442,0.1990815798677436,0.17429618367808952,0.17605846532568373,0.2347807482394784,0.11959257681207386,0.20676910603032722,0.153436570637415,0.1571116250581997,0.17812529307528288,0.1893368833601364,0.23307452108994844,0.17827714143656365,0.0,0.19309441510929862,0.23438386305252912,0.20113087790789794,0.19415454980502964,0.2982375413006957,0.15146305632994803,0.16762550796932602,0.2447985141291451,0.136164221212877,0.19723944407343297,0.20852416120623243,0.16165139851046806,0.1899712669061873,0.22826929475850966,0.16956702474493174,0.15136979620772262,0.21958358259448046,0.16778552506855077,0.1588921209635166,0.19533561578907663,0.3328316012230792,0.13100308753315107,0.19848502028190645,0.22002648817883472,0.1371369895441932,0.12902452394722347,0.12628852229504292,0.1970695596460666,0.21623022803196498,0.24204618573540113,0.20262271173658583,0.21056225698818046,0.20382674139178944,0.24068488657026227,0.20140277731298734,0.2071418477112164,0.17071021359476682,0.22702825574817892,0.2476774120532942,0.23494919329507577,0.1518504979361418,0.2183800186831181,0.15073431856197508,0.14444709832603708,0.19926007132966203,0.31836908632668515,0.25636499099951393,0.2582994538465627
GRC,0.21105844976133006,0.19419372296396908,0.21514704091006828,0.15119443441715202,0.28547413347348977,0.1885023514777188,0.20317227594908574,0.21865477018747032,0.24396156648119027,0.151840987885871,0.09631217231444072,0.07892970009742976,0.22704357187500512,0.12952593779968316,0.15892498213749023,0.2780675045072747,0.20321618283861154,0.19309441510929862,0.0,0.23679899156783446,0.10117645707335114,0.134466527068284,0.3376690668458548,0.16710786786581708,0.24797414116139904,0.3025444452798995,0.10881625860944648,0.22810489527921968,0.21682483074945666,0.2526215776470221,0.21201023954480122,0.22857213940322985,0.21674060600685896,0.14958670300456767,0.2590086549268146,0.20840894112003228,0.11057976157102975,0.22380627443343426,0.18505228894731365,0.22479351411473886,0.2571644403511877,0.2272078997023088,0.15895437568617302,0.19899886940062173,0.15163341679873157,0.2113372749831614,0.13187675058289036,0.25308934856431076,0.21148206315211002,0.15381229855919962,0.09556372774621229,0.08561397924207972,0.19555235852596398,0.12238441686320896,0.10138252218557917,0.23744486091595224,0.2905345673427764,0.23589181647806715,0.12130471908896952,0.19701583756190982,0.08654267923285097,0.20541945368927392,0.18646736892486843,0.35048510095723123,0.28359206052810865,0.3038723099288049
GTM,0.10379025861257345,0.12752290320261483,0.13362407454372965,0.1793822741234752,0.18720820071936448,0.09978800218332579,0.12409062109091887,0.1468606201505975,0.11919589335305909,0.16789526782240252,0.18598195406353718,0.21050778685222646,0.12452328609887177,0.18000243887178996,0.11692804297364752,0.11627809199743604,0.18430554097184082,0.23438386305252912,0.23679899156783446,0.0,0.20624560690853425,0.2670644398692643,0.19298812929217524,0.11302540902923168,0.1358407180599837,0.15227076212244656,0.17764898709047475,0.0883810337828755,0.11270827580117636,0.17311208778250767,0.11627722002720219,0.08134440408346205,0.15519871315940395,0.1975993365721978,0.1396991294199886,0.13792761009208132,0.16420043074938637,0.16074849841269073,0.37629362761803337,0.2043691225686211,0.14516605222562137,0.1556087732687084,0.13038363839412237,0.15167925148457204,0.15082520821213782,0.13338386590945647,0.14679727952815083,0.10264377774112184,0.09168480982616874,0.16897733612713028,0.15995653947297991,0.2992958044921929,0.101662456074983,0.16921592642878308,0.19988257561611392,0.08815936836868657,0.1318061100775314,0.13645376794768332,0.1827077949923185,0.07662840184516202,0.20385393652359995,0.2100434541894357,0.14681318591741913,0.1688464417900698,0.10690960839648517,0.16528802148714508
HKG,0.16976777042049573,0.14738198027474778,0.17928780084370968,0.15068033962062619,0.2501911165605388,0.14393426437464765,0.18041701346478511,0.16173431412599826,0.18668752971221667,0.12660733363117255,0.06676683022455614,0.10221101099888928,0.21265512803494008,0.13682578251788607,0.11885495707541337,0.22800578952710968,0.15392476482524087,0.20113087790789794,0.10117645707335114,0.20624560690853425,0.0,0.11839521161718648,0.279232466357336,0.1327437284580945,0.20870260893138065,0.2508250662626397,0.08072921022200744,0.17974721085052642,0.15584068834473244,0.21190717793140854,0.16920228046750768,0.17673954894964466,0.17624923827282576,0.09740474084997681,0.2204798473282837,0.1589317578730336,0.09696787367999274,0.15205426034043518,0.20862351350963146,0.1927522508727113,0.21617804985384384,0.17418684999709125,0.12623405923499495,0.1642105318555079,0.1414716521252344,0.17336401209271557,0.10008818445667486,0.19810102610641486,0.17754128400050873,0.08627666566561402,0.08643653315381464,0.13003917455395805,0.1492987063765132,0.09683272861144772,0.0979441872850058,0.18602605576772474,0.24850484161133538,0.17776571348328332,0.08534635729566079,0.16858141004207858,0.10266662304202633,0.17910127150707536,0.14440503606915506,0.29762720372378193,0.22635681877172398,0.2521550880431135
IDN,0.2183296138817052,0.19776246843975662,0.2400980991854599,0.1754625357934498,0.28092252781712723,0.2202705935847522,0.229311819356585,0.20300299675272773,0.2465398304099417,0.15204517224335484,0.1411227786534586,0.13802010107081714,0.26458617205736557,0.18739192223163495,0.1847015957021161,0.27979515628201523,0.17112942985661417,0.19415454980502964,0.134466527068284,0.2670644398692643,0.11839521161718648,0.0,0.32640833576030204,0.18192624643796826,0.24765686198898906,0.3062264129673074,0.13516304666636902,0.24481694111695257,0.2260484026893969,0.24248599554923708,0.2262906833920579,0.24006475713022124,0.2457645220028715,0.11169231667585429,0.28980915211316255,0.2123330374632497,0.13147212743342038,0.2118360598259777,0.1753489561489324,0.1992888764088067,0.2635224817898352,0.22280407772564947,0.1757186035105415,0.2068526919183412,0.17801296472083325,0.20901827313828977,0.17922530500646147,0.26697799006310613,0.2495861061372031,0.15507500745511482,0.1589248665245172,0.12204521492403253,0.22833955245066967,0.1611960355769442,0.12573573010027592,0.2546658354280855,0.31658507917394074,0.2522587215018385,0.14043680146078813,0.24260691737417855,0.15611294329214956,0.1622390376214438,0.22750410274966515,0.349913342785332,0.2804250815556961,0.2925054792071648
