sexo,escol,Tam_loc,agg_authoritarian_predisposition,agg_democratic_legitimacy_support,agg_institutional_trust_and_electoral_confidence,agg_perceived_political_influence_of_actors,agg_political_efficacy_and_engagement
2.0,4.0,1.0,2.2857142857142856,3.032258064516129,3.625,10.0,3.605263157894737
1.0,3.0,1.0,3.357142857142857,2.4516129032258065,2.5,8.232142857142858,2.4210526315789473
1.0,2.0,3.0,2.2857142857142856,4.774193548387097,3.25,8.875,2.8947368421052637
2.0,3.0,2.0,2.071428571428571,2.741935483870968,3.25,8.875,3.1315789473684212
2.0,3.0,1.0,5.714285714285714,2.161290322580645,2.5,7.75,2.6578947368421053
1.0,3.0,2.0,3.7857142857142856,2.741935483870968,2.5,9.196428571428573,4.315789473684211
2.0,3.0,2.0,3.7857142857142856,2.741935483870968,2.5,9.196428571428573,4.315789473684211
2.0,3.0,2.0,3.7857142857142856,2.741935483870968,2.5,9.196428571428573,4.315789473684211
2.0,3.0,1.0,2.2857142857142856,1.870967741935484,1.0,9.357142857142858,1.9473684210526319
2.0,4.0,1.0,2.7142857142857144,1.870967741935484,1.375,9.035714285714285,2.6578947368421053
2.0,1.0,3.0,2.5,2.161290322580645,7.375,10.0,4.315789473684211
1.0,2.0,1.0,3.142857142857143,2.161290322580645,1.75,9.035714285714285,1.9473684210526319
1.0,3.0,1.0,2.7142857142857144,5.064516129032258,2.5,9.357142857142858,2.4210526315789473
1.0,2.0,1.0,3.142857142857143,3.6129032258064515,3.625,7.75,4.552631578947368
2.0,3.0,4.0,2.7142857142857144,2.741935483870968,2.875,8.875,2.4210526315789473
1.0,4.0,4.0,2.928571428571429,2.161290322580645,3.625,9.196428571428573,3.605263157894737
2.0,2.0,3.0,2.071428571428571,3.032258064516129,2.5,8.232142857142858,3.3684210526315788
2.0,5.0,1.0,2.7142857142857144,2.4516129032258065,2.125,8.875,2.1842105263157894
1.0,5.0,1.0,2.7142857142857144,2.741935483870968,2.5,10.0,2.1842105263157894
1.0,4.0,2.0,3.142857142857143,2.161290322580645,1.375,10.0,2.1842105263157894
2.0,3.0,1.0,3.5714285714285716,3.032258064516129,2.5,9.839285714285715,2.4210526315789473
2.0,1.0,2.0,2.071428571428571,3.032258064516129,3.25,9.357142857142858,3.1315789473684212
2.0,4.0,1.0,2.928571428571429,3.032258064516129,2.875,9.035714285714285,3.1315789473684212
1.0,3.0,1.0,2.2857142857142856,3.3225806451612905,2.875,9.357142857142858,3.8421052631578947
1.0,1.0,1.0,2.928571428571429,3.3225806451612905,3.625,9.035714285714285,4.315789473684211
2.0,1.0,2.0,1.8571428571428572,4.193548387096774,1.75,8.875,2.1842105263157894
2.0,3.0,1.0,3.7857142857142856,2.741935483870968,2.5,9.678571428571427,2.8947368421052637
1.0,2.0,4.0,3.142857142857143,3.032258064516129,4.75,8.553571428571429,2.8947368421052637
2.0,3.0,2.0,2.2857142857142856,3.3225806451612905,2.125,9.839285714285715,2.6578947368421053
1.0,1.0,4.0,1.8571428571428572,9.129032258064516,3.625,7.75,3.605263157894737
2.0,1.0,1.0,2.2857142857142856,1.870967741935484,4.375,7.5892857142857135,2.8947368421052637
1.0,1.0,2.0,1.6428571428571428,2.741935483870968,2.125,9.678571428571427,3.605263157894737
2.0,3.0,1.0,3.5714285714285716,5.064516129032258,2.875,7.75,3.605263157894737
2.0,2.0,1.0,2.928571428571429,2.741935483870968,3.625,9.035714285714285,2.8947368421052637
1.0,2.0,1.0,2.2857142857142856,3.6129032258064515,3.25,9.357142857142858,4.315789473684211
1.0,3.0,4.0,2.2857142857142856,3.903225806451613,1.375,8.232142857142858,3.3684210526315788
2.0,3.0,3.0,2.2857142857142856,1.870967741935484,1.75,8.714285714285714,3.1315789473684212
1.0,3.0,4.0,2.2857142857142856,3.903225806451613,1.375,9.035714285714285,3.3684210526315788
1.0,1.0,4.0,2.7142857142857144,2.161290322580645,3.625,9.196428571428573,3.605263157894737
1.0,3.0,1.0,3.142857142857143,3.3225806451612905,3.625,9.357142857142858,3.1315789473684212
2.0,3.0,4.0,2.071428571428571,1.5806451612903225,1.0,9.678571428571427,2.4210526315789473
2.0,5.0,2.0,3.142857142857143,3.3225806451612905,2.125,9.035714285714285,3.1315789473684212
1.0,3.0,1.0,4.428571428571429,1.5806451612903225,2.875,9.035714285714285,4.7894736842105265
2.0,1.0,3.0,2.2857142857142856,5.935483870967742,5.5,10.0,2.8947368421052637
2.0,2.0,1.0,5.714285714285714,3.032258064516129,3.625,8.232142857142858,6.210526315789474
1.0,1.0,1.0,5.928571428571429,2.4516129032258065,2.5,9.357142857142858,2.8947368421052637
2.0,1.0,4.0,5.071428571428572,5.935483870967742,4.0,6.4642857142857135,4.078947368421053
1.0,3.0,1.0,3.142857142857143,4.193548387096774,6.625,8.232142857142858,3.1315789473684212
2.0,2.0,4.0,1.8571428571428572,2.161290322580645,2.125,8.714285714285714,4.078947368421053
1.0,1.0,2.0,1.4285714285714284,2.741935483870968,2.875,9.035714285714285,3.605263157894737
1.0,3.0,3.0,4.214285714285714,3.903225806451613,4.75,9.678571428571427,4.552631578947368
1.0,2.0,4.0,2.7142857142857144,2.161290322580645,2.875,8.553571428571429,2.4210526315789473
1.0,3.0,1.0,1.4285714285714284,2.4516129032258065,2.875,8.875,3.3684210526315788
1.0,2.0,1.0,2.5,3.3225806451612905,2.5,10.0,4.7894736842105265
2.0,2.0,2.0,2.071428571428571,3.3225806451612905,2.5,9.357142857142858,3.1315789473684212
1.0,4.0,1.0,3.5714285714285716,7.096774193548387,2.5,8.071428571428571,4.078947368421053
