sexo,escol,Tam_loc,agg_ageism_and_negative_stereotypes,agg_assessment_of_older_adult_wellbeing_and_social_conditions,agg_state_and_family_responsibility_for_elder_care
1.0,2.0,2.0,2.1739130434782608,1.8181818181818183,1.782608695652174
1.0,4.0,2.0,1.782608695652174,1.409090909090909,2.9565217391304346
2.0,1.0,2.0,1.782608695652174,1.409090909090909,1.391304347826087
2.0,2.0,1.0,4.130434782608695,3.454545454545454,2.1739130434782608
2.0,1.0,3.0,2.9565217391304346,1.8181818181818183,1.782608695652174
2.0,1.0,4.0,2.565217391304348,8.363636363636363,1.782608695652174
2.0,2.0,2.0,1.391304347826087,2.227272727272727,1.782608695652174
1.0,4.0,1.0,1.391304347826087,1.8181818181818183,1.391304347826087
2.0,1.0,3.0,2.1739130434782608,3.454545454545454,1.0
2.0,1.0,3.0,2.565217391304348,3.045454545454545,2.565217391304348
2.0,3.0,2.0,2.565217391304348,1.0,2.565217391304348
1.0,3.0,1.0,2.565217391304348,1.8181818181818183,1.782608695652174
1.0,2.0,3.0,3.739130434782609,1.8181818181818183,2.1739130434782608
1.0,1.0,1.0,1.0,1.0,2.565217391304348
1.0,1.0,3.0,2.565217391304348,4.2727272727272725,1.391304347826087
2.0,3.0,3.0,2.565217391304348,4.681818181818182,1.782608695652174
2.0,2.0,2.0,2.1739130434782608,3.8636363636363633,1.391304347826087
2.0,3.0,1.0,2.1739130434782608,2.227272727272727,2.1739130434782608
1.0,3.0,2.0,2.9565217391304346,3.454545454545454,1.391304347826087
2.0,1.0,3.0,4.521739130434783,1.409090909090909,2.565217391304348
1.0,3.0,1.0,3.347826086956522,3.8636363636363633,1.391304347826087
1.0,2.0,2.0,1.391304347826087,2.227272727272727,1.391304347826087
2.0,2.0,2.0,1.782608695652174,2.227272727272727,1.782608695652174
2.0,3.0,2.0,3.739130434782609,3.454545454545454,1.0
1.0,3.0,4.0,2.1739130434782608,2.227272727272727,1.782608695652174
2.0,3.0,4.0,1.391304347826087,2.227272727272727,1.391304347826087
2.0,4.0,1.0,2.1739130434782608,3.045454545454545,4.521739130434783
2.0,3.0,4.0,4.521739130434783,3.454545454545454,1.782608695652174
2.0,3.0,1.0,2.565217391304348,3.8636363636363633,2.565217391304348
1.0,2.0,1.0,3.347826086956522,4.681818181818182,1.782608695652174
2.0,1.0,3.0,1.782608695652174,2.227272727272727,2.1739130434782608
2.0,4.0,3.0,1.782608695652174,2.227272727272727,2.1739130434782608
1.0,2.0,1.0,1.782608695652174,5.09090909090909,1.782608695652174
1.0,2.0,1.0,1.782608695652174,3.045454545454545,1.391304347826087
2.0,2.0,1.0,1.782608695652174,4.681818181818182,1.782608695652174
1.0,3.0,1.0,2.565217391304348,2.227272727272727,1.782608695652174
2.0,4.0,1.0,3.347826086956522,2.6363636363636367,2.565217391304348
2.0,4.0,2.0,2.9565217391304346,3.045454545454545,2.1739130434782608
1.0,4.0,1.0,2.565217391304348,3.045454545454545,3.739130434782609
1.0,3.0,1.0,2.565217391304348,2.6363636363636367,2.565217391304348
2.0,1.0,1.0,2.9565217391304346,1.8181818181818183,1.782608695652174
2.0,4.0,4.0,1.782608695652174,2.6363636363636367,1.0
2.0,4.0,4.0,1.0,1.8181818181818183,1.391304347826087
2.0,3.0,3.0,2.1739130434782608,2.227272727272727,2.1739130434782608
1.0,1.0,2.0,2.565217391304348,2.6363636363636367,2.1739130434782608
1.0,4.0,4.0,2.565217391304348,2.6363636363636367,1.391304347826087
1.0,1.0,2.0,3.739130434782609,3.045454545454545,2.9565217391304346
1.0,4.0,1.0,4.130434782608695,1.8181818181818183,1.782608695652174
2.0,3.0,1.0,1.782608695652174,3.454545454545454,2.1739130434782608
2.0,3.0,1.0,2.565217391304348,4.681818181818182,2.565217391304348
1.0,1.0,3.0,2.1739130434782608,5.909090909090908,6.086956521739131
1.0,1.0,4.0,1.782608695652174,1.8181818181818183,1.391304347826087
