country,AND,ARG,ARM,AUS,BGD,BOL,BRA,CAN,CHL,CHN,COL,CYP,CZE,DEU,ECU,EGY,ETH,GBR,GRC,GTM,HKG,IDN,IND,IRN,IRQ,JOR,JPN,KAZ,KEN,KGZ,KOR,LBN,LBY,MAC,MAR,MDV,MEX,MMR,MNG,MYS,NGA,NIC,NIR,NLD,NZL,PAK,PER,PHL,PRI,ROU,RUS,SGP,SRB,SVK,THA,TJK,TUN,TUR,TWN,UKR,URY,USA,UZB,VEN,VNM,ZWE
COL,0.03494120743741824,0.040837192735209506,0.03736382991464099,0.030993282004428822,0.03964568228615435,0.012326974947537343,0.03213636168483358,0.020277383789984123,0.016749439785533983,0.05474492376355672,0.0,0.015352576301394845,0.03258919993881823,0.023669947629592694,0.012255069952177008,0.03320021795411306,0.02694671605929482,0.053647871799009705,0.019974209670631418,0.020209212303803094,0.012262449156281878,0.021389538006664398,0.019106647348324193,0.029870075121824255,0.02918552921816515,0.035871813281250636,0.033839485833895754,0.021442739950204286,0.031543895501091206,0.05341008672984067,0.01848817936048547,0.018119272175528136,0.025791237336149762,0.025633712338381548,0.023994818148457213,0.03123360800030458,0.02180691695699171,0.030130428682933787,0.02320938549322841,0.023062987125338583,0.01955144085181525,0.02581457343723871,0.026482493396872468,0.023916648351937776,0.020446406113936465,0.028588704262095584,0.011229381755301217,0.01595419715599354,0.016813200400819864,0.027041198669439034,0.01706600063539241,0.023796404296491575,0.020845408089289544,0.026351973332408893,0.028639358704458946,0.01889740165501501,0.05056505024986219,0.03763797168351392,0.018613931297811446,0.015382840189748068,0.015941666324684498,0.0185720974995978,0.019232367936902754,0.021615854567924267,0.014661549122182826,0.017310908205996393
CYP,0.03817329840215457,0.02607584377252099,0.024921457079101303,0.0256066212565935,0.04441935638827414,0.018722040789307778,0.025433153263501013,0.020119636647175844,0.010377238275538329,0.036963185709563154,0.015352576301394845,0.0,0.04102119831990364,0.015590231067829823,0.016099008971168994,0.02845699872999765,0.02076316548865356,0.0610559840781144,0.01843480107423945,0.029841458391869514,0.017975855353395645,0.017276242186930205,0.026971414826177577,0.040572990385055914,0.03040872284033646,0.031051695892401254,0.018197750767653245,0.021716383442613722,0.043392107974783586,0.03145566211504164,0.024634623740235097,0.022100455004445834,0.016185971925251265,0.016122469626349507,0.023759246105476074,0.028038381635879652,0.01789628399461746,0.02610431979695557,0.01741988267353451,0.03171570122331673,0.022630106709636118,0.03606066302668487,0.023049547474026967,0.028939831245857278,0.02715471000820944,0.038768319389526,0.01704715390306815,0.011102225440963072,0.014570902444646682,0.01666273295696202,0.020878012404010646,0.02393018541285096,0.028467601855335794,0.027747304081560346,0.03999641485161706,0.028151793606055416,0.062200865206221256,0.01954927602687284,0.017860720159301204,0.012015630275600892,0.01303535472823747,0.024377441100787805,0.030232578194344915,0.017820650157124987,0.011661623468154966,0.013720518469405526
CZE,0.02150099169961242,0.033078430802751184,0.031014915403894935,0.022154569909724867,0.020632806868449743,0.031249770817058233,0.023888249860266022,0.0345699906299754,0.04259849006598117,0.045420300242581646,0.03258919993881823,0.04102119831990364,0.0,0.03978127738897669,0.04556686930082815,0.02697370104665399,0.02559912292487935,0.031335813792974204,0.03145546891244487,0.047269419500716524,0.050214766828324674,0.028926304280782487,0.046042982078708966,0.043807053390691186,0.024414077762868303,0.027005464279314516,0.03754124096950633,0.03493225352383336,0.050039814675686994,0.05124768419627754,0.022200366898196825,0.024215649202427875,0.043239260330043675,0.0428863530773379,0.02787528836836808,0.022890310786012415,0.03184162551963576,0.022161162033566648,0.06833316828321773,0.055352457364470115,0.02427926823986654,0.05696562860479369,0.023518382571438866,0.021013725728407984,0.021563581788294223,0.02074279992170858,0.043499676580898886,0.04399651475707505,0.03485555248823869,0.03871419733019406,0.024709136346311424,0.025635066069966086,0.048091099247060225,0.02766099841405821,0.048194012627619146,0.0482475648910933,0.0287454782909672,0.04548594603827111,0.04111830299335795,0.03824183333192051,0.041599373771826154,0.022985243988581316,0.058307708692861865,0.03884360821813892,0.03730316485612343,0.03356096670430557
DEU,0.03448385049335019,0.01874853735559249,0.01747033650704572,0.021609790300737845,0.04083558222645434,0.028209563508571036,0.020489597575580602,0.027474014884513037,0.015573145024681434,0.03909152733679958,0.023669947629592694,0.015590231067829823,0.03978127738897669,0.0,0.026378321208302517,0.03360545950523533,0.027554182584624796,0.0608742136625145,0.02189902241912975,0.04583339541697175,0.02823249913808607,0.014300443848329795,0.03869023007232146,0.04888810762317365,0.035453043558685206,0.03586881052990519,0.020813801133990055,0.03065356231988278,0.0561181866984624,0.017687752477445563,0.02114111435856057,0.01738892883516535,0.010428922145799423,0.009476596429126103,0.028486452206101687,0.02934805681012186,0.015327445145828802,0.03456982597514489,0.022016366852717836,0.04259464312119984,0.017191685491705674,0.05180096375088734,0.02254034897187633,0.02785593796748393,0.023959139618499797,0.036961831828818625,0.02618697786566759,0.015906955357895818,0.020272513216625616,0.014800824601549672,0.01599415385431312,0.028447919983673325,0.04194614764370362,0.032716240203310085,0.05020300553828161,0.03814263065278581,0.06351685544083331,0.019174291628185944,0.02316677660067001,0.016557745505005092,0.018045388234717123,0.019622654187106403,0.04475476900093012,0.011300988086515588,0.01652097394183079,0.017010483369406422
ECU,0.03657664292364257,0.03606853230513932,0.032743697763778196,0.03502449517613346,0.04755367343516141,0.013911758467098884,0.03681104748609848,0.02180739088258358,0.017298682638056673,0.04618732083263819,0.012255069952177008,0.016099008971168994,0.04556686930082815,0.026378321208302517,0.0,0.035706007041956526,0.02749921179229964,0.057591708496982814,0.022116306660427115,0.01957085008510481,0.014071257756937038,0.02390710089933322,0.02070119979170789,0.03256520396690178,0.031747299332782725,0.03695275998603478,0.024213003185201552,0.021499265423297415,0.03467596582648929,0.03171762607686699,0.022794431847807523,0.019741644010650792,0.025450867319240348,0.02296182333279067,0.025002350072427647,0.031394374801214216,0.02505479801898814,0.03188255580348399,0.020666156037366844,0.024742049098120743,0.019388069197766977,0.026756624966063083,0.02857748821503473,0.0288433387917325,0.025074981682070216,0.03289946983807042,0.012734951199692517,0.01667434625164146,0.01731024510311728,0.026874250814626372,0.020315098598680484,0.027229295410408007,0.022069193064157777,0.029413418573860345,0.03180196892889306,0.02149284987628359,0.055050233356358946,0.02638005010483692,0.019600529863783432,0.01559059165982147,0.016880615034891973,0.021321395709063405,0.021383298185041012,0.02672415776605026,0.016226905752943707,0.01951231265689144
EGY,0.032638464159791075,0.023298043707390706,0.02412515951368554,0.028544597533225552,0.028986434633039602,0.03554667311455635,0.020908087057383735,0.04122163305787421,0.029613910348147553,0.02429374705813838,0.03320021795411306,0.02845699872999765,0.02697370104665399,0.03360545950523533,0.035706007041956526,0.0,0.018443078952272558,0.030734196358869266,0.04145219980505621,0.05441218988052371,0.0535918898331892,0.02538760602388712,0.06364759013440241,0.05953201832018336,0.04511448748394957,0.018132810141926105,0.027538003586752593,0.04948523043597744,0.06884467588673418,0.033657769669544146,0.03668120777471837,0.03257814902024941,0.035325921561498455,0.04136341980160306,0.04630844957743907,0.01905292778653074,0.03025485587659145,0.017609657699390373,0.057902386275842155,0.06275966757391836,0.030911040798087465,0.07089015472747721,0.022449718512401205,0.025872017787786708,0.034730264312264184,0.03751066908652648,0.04742764637591684,0.032086561448364456,0.03628952685395182,0.028260188667768773,0.03282431559277157,0.0426695997515919,0.06231213592015959,0.043381648357879866,0.06510903742631481,0.06361369992210278,0.040002110784893796,0.03608167113461003,0.049195116310600036,0.04067728055394837,0.04662226640586399,0.03009023044391898,0.06812812978732788,0.034713639145595276,0.0397718740946745,0.03624986478092952
ETH,0.02724111877367464,0.017427066447048827,0.016867688260010814,0.02136713260659477,0.02641087368521569,0.028468232917042646,0.016111679918547957,0.037319193276959046,0.022149161638878537,0.020494684540015323,0.02694671605929482,0.02076316548865356,0.02559912292487935,0.027554182584624796,0.02749921179229964,0.018443078952272558,0.0,0.03940301754627139,0.03115965250308214,0.0499541290384199,0.04631151590996183,0.01868727209581085,0.05719499947573935,0.05292707469629046,0.03798279068569657,0.02046278255452039,0.018572889286335086,0.0438813324547096,0.06203214689824629,0.025622454626602655,0.02587433835431852,0.024815986817236225,0.020695872675397853,0.02840887584768667,0.03590276461724562,0.018723199714719807,0.02184698933049403,0.017997522610938017,0.041495595885469846,0.056449807940662684,0.02398165443323162,0.06631072681588637,0.017117947653603305,0.02150564030291116,0.022764738459843004,0.03284579097827379,0.040131544473435025,0.023058049393069248,0.03102529225104612,0.018727424877908152,0.020199833190193132,0.03403335980874598,0.05750556849599408,0.03442875872239883,0.056865962411836314,0.0536018518979742,0.04306824274440044,0.023915287592799518,0.03728634412242684,0.03454450007922101,0.039486863059574065,0.020694428485694836,0.06113024869818344,0.025041347613229393,0.032883169718333397,0.026607332504002032
GBR,0.040191879012039806,0.049998730902972514,0.05207115486685482,0.0359315344064236,0.03172863417041,0.0530416416837185,0.03789516184340596,0.05081848033116017,0.06576089529034104,0.04596783677102522,0.053647871799009705,0.0610559840781144,0.031335813792974204,0.0608742136625145,0.057591708496982814,0.030734196358869266,0.03940301754627139,0.0,0.06330734609449404,0.06991937998713041,0.07421353226951947,0.04852331900936188,0.07122807580964252,0.06897494314403864,0.05160214445691894,0.029981465720951686,0.058287393481146324,0.06062241805941197,0.0749551671202594,0.06494458482243434,0.04520329725340307,0.05239139133806146,0.07133238715622935,0.07159593859241237,0.05645966248027358,0.03113595445989432,0.05203829344404925,0.03205335736990925,0.10365748713466334,0.07985091237936809,0.05268093629110698,0.0791140251093975,0.03643296511137071,0.03707324641843944,0.04157640954633536,0.039993348710398786,0.06573192136046738,0.06927072578812832,0.05948109271661932,0.06476841546551146,0.050630808224553445,0.05589935600413943,0.07083081073559609,0.05373269332761789,0.07494212366543507,0.07618638005581643,0.03793362311600591,0.07480371372871597,0.07371616971137342,0.0641831421840238,0.06635280585608905,0.046637795965821766,0.08174498097517638,0.07319876566665157,0.06163340201855285,0.05805220126924279
GRC,0.019658642061631135,0.030146615518584365,0.024892694172530386,0.023274030213196614,0.03234336406262302,0.020377735457177963,0.02588683967409789,0.01895094327353105,0.02290833976767148,0.05262333174298802,0.019974209670631418,0.01843480107423945,0.03145546891244487,0.02189902241912975,0.022116306660427115,0.04145219980505621,0.03115965250308214,0.06330734609449404,0.0,0.03439724822253789,0.023783536265401493,0.02215956671787724,0.02621323779120022,0.03181270540544941,0.020014245491593453,0.03962728309619973,0.03449183823698786,0.02040350001479603,0.035454228335041596,0.04973370252343212,0.016573118151032025,0.015451536083094028,0.026950634051550564,0.023954523344722693,0.017981845979016954,0.03725264623510331,0.023619200451718655,0.036929384133516874,0.034560461294924995,0.032942563697786156,0.01739307355766872,0.03788324696880989,0.028343432966727644,0.026197707929570366,0.01787320102190315,0.02208245720773951,0.022293724024175617,0.022175680438960794,0.020275702482108974,0.028349589499040564,0.01698986312834083,0.01635323675591199,0.025636120416305343,0.018057870585708482,0.03305450593230906,0.026260436734983596,0.03815882226229696,0.03396722657854404,0.017770476033108454,0.018611894062506767,0.018487727211452146,0.017233503645419722,0.03416724204203275,0.023968297007858363,0.018627777889817773,0.01594637352300393
GTM,0.04003232155461979,0.051263137278888087,0.04887109057382953,0.04253991030180384,0.04715354838843407,0.020116309312821375,0.04683741776657295,0.027360455147497874,0.03214525715078341,0.06763298941637615,0.020209212303803094,0.029841458391869514,0.047269419500716524,0.04583339541697175,0.01957085008510481,0.05441218988052371,0.0499541290384199,0.06991937998713041,0.03439724822253789,0.0,0.021221179883074183,0.03426441299463642,0.02258617147996287,0.029890338179244285,0.024466762997279963,0.04525169093568524,0.04600502794809517,0.020239747483129185,0.02526205417684996,0.0597401000945609,0.025848694877304453,0.026522949018647903,0.04391710074380246,0.03888426183522587,0.0223658118715664,0.0399810994291057,0.03675225089691786,0.03939186755596706,0.03946319389147519,0.01845738208529215,0.02699674537587988,0.019589646236177403,0.03581611510632794,0.031223355896753725,0.026644171155057062,0.02728956116637226,0.01955610052488661,0.026847075709341757,0.020651010888106447,0.045239389588024835,0.02740218685774573,0.02234485973443702,0.02296946226499995,0.023200491439078368,0.023098483421702763,0.0232189255249254,0.04124052841296586,0.04859940690167833,0.023140873316527564,0.02104098084738883,0.021490627514010388,0.02700303638872902,0.016654195317204933,0.03932907991713169,0.021768657354299097,0.02634878098167122
HKG,0.04009926562318475,0.04578253607481224,0.04040405706036819,0.037487634154887095,0.04855558391515914,0.013264306669324509,0.04208776057035792,0.019826407942578728,0.0206035013559921,0.05804298774737258,0.012262449156281878,0.017975855353395645,0.050214766828324674,0.02823249913808607,0.014071257756937038,0.0535918898331892,0.04631151590996183,0.07421353226951947,0.023783536265401493,0.021221179883074183,0.0,0.03079708237446544,0.017607164033644783,0.02616690998103874,0.03201268564080799,0.04547188417476458,0.04024588313064561,0.020985787435990257,0.028859620213134457,0.057006620355891345,0.02770524030346533,0.02727091975290442,0.03538353981214058,0.03021725821142924,0.028425393989068126,0.0389810181826329,0.030600535038225955,0.03861210448866238,0.02713743832577401,0.021751048624534843,0.02858638134043567,0.024921036515419534,0.03434274276195469,0.03480979474471511,0.029568039181013816,0.03550463169389669,0.012017324551343944,0.019134386487971205,0.018769421111955596,0.038115772090328334,0.02671462783580896,0.02708064451737837,0.020389395539392063,0.029588306152607505,0.025527256776982244,0.016384448698599976,0.052751831249504555,0.04520447199104172,0.01723567698082726,0.017173842036257565,0.0172013547912476,0.02743781217161741,0.018007551593319647,0.030061411646468455,0.016508173161689912,0.02272384617486354
IDN,0.025345327903802412,0.016722047234606803,0.014459903650175354,0.01624084784959539,0.02874744352571399,0.02460956643143625,0.015498160729788667,0.02831913734585656,0.018996673566167202,0.03713391674105626,0.021389538006664398,0.017276242186930205,0.028926304280782487,0.014300443848329795,0.02390710089933322,0.02538760602388712,0.01868727209581085,0.04852331900936188,0.02215956671787724,0.03426441299463642,0.03079708237446544,0.0,0.038501102096841544,0.04412613278108101,0.02896943612495882,0.02934853879614713,0.01910274756484536,0.027956882008356616,0.05143411140578573,0.03207501379982193,0.018172501558190973,0.016617857652307017,0.015569459017694706,0.015064438459351754,0.02442084287720446,0.02317315066607934,0.014428622875866154,0.023877266736981314,0.0307934719494333,0.045033034218548366,0.01737703025420942,0.055032197431654176,0.017506359288172478,0.020396336543147597,0.01942400404707586,0.02782925200215222,0.03203387990598805,0.018702413827889917,0.02310415943595311,0.016552428661702583,0.014502866664752999,0.024137325117984103,0.044243108831813205,0.027599712004837455,0.04598525726547251,0.03901560746792064,0.04618094457515705,0.019911768109750237,0.025249827382076536,0.023422962210381443,0.025582367531618647,0.017470287285586732,0.04925653146565448,0.014612309467977248,0.02126359005664348,0.017728312265014277
